dest_state,year,state_total_received,nationality,state_nationality_received,dest_city,city_nationality_received,total
Texas,2016,8932,Eritrea,156,Fort Worth,31,96874
Texas,2016,8932,Eritrea,156,Houston,32,96874
Texas,2016,8932,Eritrea,156,Missouri City,2,96874
Texas,2016,8932,Eritrea,156,San Antonio,30,96874
Texas,2016,8932,Eritrea,156,San Marcos,1,96874
Texas,2016,8932,Eritrea,156,Sugar Land,1,96874
Texas,2016,8932,Ethiopia,79,Amarillo,10,96874
Texas,2016,8932,Ethiopia,79,Dallas,10,96874
Texas,2016,8932,Ethiopia,79,Fort Worth,23,96874
Texas,2016,8932,Ethiopia,79,Houston,24,96874
Texas,2016,8932,Ethiopia,79,Hutchins,1,96874
Texas,2016,8932,Ethiopia,79,Missouri City,7,96874
Texas,2016,8932,Ethiopia,79,San Antonio,4,96874
Texas,2016,8932,Gambia,1,Houston,1,96874
Texas,2016,8932,Honduras,27,Austin,4,96874
Texas,2016,8932,Honduras,27,Dallas,7,96874
Texas,2016,8932,Honduras,27,Houston,14,96874
Texas,2016,8932,Honduras,27,Pearland,1,96874
Texas,2016,8932,Honduras,27,Round Rock,1,96874
Texas,2016,8932,India,1,Houston,1,96874
Texas,2016,8932,Indonesia,1,Austin,1,96874
Texas,2016,8932,Iran,537,Allen,3,96874
Texas,2016,8932,Iran,537,Amarillo,51,96874
Texas,2016,8932,Iran,537,Arlington,2,96874
Texas,2016,8932,Iran,537,Aubrey,3,96874
Texas,2016,8932,Iran,537,Austin,40,96874
Texas,2016,8932,Iran,537,Carrollton,8,96874
Texas,2016,8932,Iran,537,Cedar Park,5,96874
Texas,2016,8932,Iran,537,Conroe,3,96874
Texas,2016,8932,Iran,537,Dallas,108,96874
Texas,2016,8932,Iran,537,Dickinson,2,96874
Texas,2016,8932,Iran,537,Fort Worth,8,96874
Texas,2016,8932,Iran,537,Frisco,12,96874
Texas,2016,8932,Iran,537,Houston,108,96874
Texas,2016,8932,Iran,537,Humble,1,96874
Texas,2016,8932,Iran,537,Irving,5,96874
Texas,2016,8932,Iran,537,Katy,5,96874
Texas,2016,8932,Iran,537,Lewisville,2,96874
Texas,2016,8932,Iran,537,Mckinney,2,96874
Texas,2016,8932,Iran,537,Pflugerville,3,96874
Texas,2016,8932,Iran,537,Plano,19,96874
Texas,2016,8932,Iran,537,Richardson,3,96874
Texas,2016,8932,Iran,537,Round Rock,1,96874
Texas,2016,8932,Iran,537,San Antonio,142,96874
Texas,2016,8932,Iran,537,Savannah,1,96874
Texas,2016,8932,Iraq,1578,Abilene,6,96874
Texas,2016,8932,Iraq,1578,Addison,1,96874
Texas,2016,8932,Iraq,1578,Allen,3,96874
Texas,2016,8932,Iraq,1578,Amarillo,7,96874
Texas,2016,8932,Iraq,1578,Arlington,36,96874
Texas,2016,8932,Iraq,1578,Austin,206,96874
Texas,2016,8932,Iraq,1578,Bedford,2,96874
Texas,2016,8932,Iraq,1578,Cedar Park,8,96874
Texas,2016,8932,Iraq,1578,Cleveland,1,96874
Texas,2016,8932,Iraq,1578,Converse,4,96874
Texas,2016,8932,Iraq,1578,Cypress,8,96874
Texas,2016,8932,Iraq,1578,Dallas,260,96874
Texas,2016,8932,Iraq,1578,Decatur,5,96874
Texas,2016,8932,Iraq,1578,Denton,2,96874
Texas,2016,8932,Iraq,1578,Edna,3,96874
Texas,2016,8932,Iraq,1578,El Paso,17,96874
Texas,2016,8932,Iraq,1578,Euless,18,96874
Texas,2016,8932,Iraq,1578,Fort Worth,53,96874
Texas,2016,8932,Iraq,1578,Frisco,1,96874
Texas,2016,8932,Iraq,1578,Grand Prairie,16,96874
Texas,2016,8932,Iraq,1578,Helotes,2,96874
Texas,2016,8932,Iraq,1578,Houston,530,96874
Texas,2016,8932,Iraq,1578,Irving,10,96874
Texas,2016,8932,Iraq,1578,Katy,25,96874
Texas,2016,8932,Iraq,1578,Keller,1,96874
Texas,2016,8932,Iraq,1578,Lewisville,9,96874
Texas,2016,8932,Iraq,1578,Manvel,9,96874
Texas,2016,8932,Iraq,1578,Mckinney,1,96874
Texas,2016,8932,Iraq,1578,Mesquite,3,96874
Texas,2016,8932,Iraq,1578,Midland,21,96874
Texas,2016,8932,Iraq,1578,Missouri City,2,96874
Texas,2016,8932,Iraq,1578,Murphy,6,96874
Texas,2016,8932,Iraq,1578,Pearland,22,96874
Texas,2016,8932,Iraq,1578,Pflugerville,4,96874
Texas,2016,8932,Iraq,1578,Plano,9,96874
Texas,2016,8932,Iraq,1578,Richardson,15,96874
Texas,2016,8932,Iraq,1578,Richmond,7,96874
Texas,2016,8932,Iraq,1578,Round Rock,2,96874
Texas,2016,8932,Iraq,1578,San Antonio,225,96874
Texas,2016,8932,Iraq,1578,Spring,1,96874
Texas,2016,8932,Iraq,1578,Stafford,6,96874
Texas,2016,8932,Iraq,1578,Sugar Land,5,96874
Texas,2016,8932,Iraq,1578,Windcrest,1,96874
Texas,2016,8932,Iraq,1578,Wylie,5,96874
Texas,2016,8932,Ivory Coast,3,Abilene,2,96874
Texas,2016,8932,Ivory Coast,3,San Antonio,1,96874
Texas,2016,8932,"Korea, North",1,San Antonio,1,96874
Texas,2016,8932,Liberia,1,Dallas,1,96874
Texas,2016,8932,Moldova,10,Lewisville,10,96874
Texas,2016,8932,Nepal,2,Dallas,2,96874
Texas,2016,8932,Nigeria,3,Abilene,3,96874
Texas,2016,8932,Norway,1,Baytown,1,96874
Texas,2016,8932,Pakistan,28,Dallas,13,96874
Texas,2016,8932,Pakistan,28,Fort Worth,1,96874
Texas,2016,8932,Pakistan,28,Houston,11,96874
Texas,2016,8932,Pakistan,28,San Antonio,3,96874
Texas,2016,8932,Palestine,12,Austin,8,96874
Texas,2016,8932,Palestine,12,Houston,4,96874
Texas,2016,8932,Republic of South Sudan,10,Austin,4,96874
Texas,2016,8932,Republic of South Sudan,10,Dallas,1,96874
Texas,2016,8932,Republic of South Sudan,10,Fort Worth,5,96874
Texas,2016,8932,Russia,2,Lewisville,2,96874
Texas,2016,8932,Rwanda,23,Abilene,3,96874
Texas,2016,8932,Rwanda,23,Dallas,6,96874
Texas,2016,8932,Rwanda,23,Fort Worth,1,96874
Texas,2016,8932,Rwanda,23,Houston,9,96874
Texas,2016,8932,Rwanda,23,Odessa,4,96874
Texas,2016,8932,Somalia,608,Amarillo,29,96874
Texas,2016,8932,Somalia,608,Arlington,8,96874
Texas,2016,8932,Somalia,608,Austin,26,96874
Texas,2016,8932,Somalia,608,Cactus,3,96874
Texas,2016,8932,Somalia,608,Dallas,175,96874
Texas,2016,8932,Somalia,608,Euless,7,96874
Texas,2016,8932,Somalia,608,Fort Worth,186,96874
Texas,2016,8932,Somalia,608,Houston,122,96874
Texas,2016,8932,Somalia,608,Irving,16,96874
Texas,2016,8932,Somalia,608,Mesquite,1,96874
Texas,2016,8932,Somalia,608,Nacogdoches,1,96874
Texas,2016,8932,Somalia,608,San Antonio,34,96874
Texas,2016,8932,Sri Lanka (Ceylon),23,Dallas,9,96874
Texas,2016,8932,Sri Lanka (Ceylon),23,Fort Worth,9,96874
Texas,2016,8932,Sri Lanka (Ceylon),23,Houston,2,96874
Texas,2016,8932,Sri Lanka (Ceylon),23,Plano,3,96874
Texas,2016,8932,Sudan,113,Amarillo,1,96874
Texas,2016,8932,Sudan,113,Austin,7,96874
Texas,2016,8932,Sudan,113,Bedford,7,96874
Texas,2016,8932,Sudan,113,Cactus,2,96874
Texas,2016,8932,Sudan,113,Dallas,13,96874
Texas,2016,8932,Sudan,113,Fort Worth,42,96874
Texas,2016,8932,Sudan,113,Houston,38,96874
Texas,2016,8932,Sudan,113,Irving,2,96874
Texas,2016,8932,Sudan,113,San Antonio,1,96874
Texas,2016,8932,Syria,1101,Arlington,7,96874
Texas,2016,8932,Syria,1101,Austin,172,96874
Texas,2016,8932,Syria,1101,Dallas,388,96874
Texas,2016,8932,Syria,1101,Fort Worth,125,96874
Texas,2016,8932,Syria,1101,Houston,317,96874
Texas,2016,8932,Syria,1101,Midland,4,96874
Texas,2016,8932,Syria,1101,Pearland,5,96874
Texas,2016,8932,Syria,1101,Plano,7,96874
Texas,2016,8932,Syria,1101,Red Oak,13,96874
Texas,2016,8932,Syria,1101,Richardson,14,96874
Texas,2016,8932,Syria,1101,San Antonio,33,96874
Texas,2016,8932,Syria,1101,Sugar Land,11,96874
Texas,2016,8932,Syria,1101,Tomball,5,96874
Texas,2016,8932,Togo,9,Houston,9,96874
Texas,2016,8932,Uganda,2,Austin,1,96874
Texas,2016,8932,Uganda,2,Dallas,1,96874
Texas,2016,8932,Ukraine,29,Fort Worth,24,96874
Texas,2016,8932,Ukraine,29,Rowlett,5,96874
Texas,2016,8932,Vietnam,3,Dallas,3,96874
Texas,2016,8932,Zambia,1,Austin,1,96874
Utah,2016,1319,Afghanistan,30,Midvale,1,96874
Utah,2016,1319,Afghanistan,30,Salt Lake City,29,96874
Utah,2016,1319,Belgium,2,Park City,2,96874
Utah,2016,1319,Bhutan,61,Salt Lake City,48,96874
Utah,2016,1319,Bhutan,61,South Salt Lake,12,96874
Utah,2016,1319,Bhutan,61,South Salt Lake City,1,96874
Utah,2016,1319,Burma,117,Millcreek,4,96874
Utah,2016,1319,Burma,117,Salt Lake City,101,96874
Utah,2016,1319,Burma,117,South Salt Lake,5,96874
Utah,2016,1319,Burma,117,South Salt Lake City,7,96874
Utah,2016,1319,Burundi,43,Salt Lake City,43,96874
Utah,2016,1319,Central African Republic,35,Murray,1,96874
Utah,2016,1319,Central African Republic,35,Salt Lake City,31,96874
Utah,2016,1319,Central African Republic,35,West Valley City,3,96874
Utah,2016,1319,China,2,Salt Lake City,2,96874
Utah,2016,1319,Dem. Rep. Congo,382,Murray,13,96874
Utah,2016,1319,Dem. Rep. Congo,382,Salt Lake City,362,96874
Utah,2016,1319,Dem. Rep. Congo,382,Taylorsville,7,96874
Utah,2016,1319,Djibouti,2,Logan,2,96874
Utah,2016,1319,Eritrea,51,Logan,5,96874
Utah,2016,1319,Eritrea,51,Salt Lake City,46,96874
Utah,2016,1319,Ethiopia,21,Herriman,2,96874
Utah,2016,1319,Ethiopia,21,Salt Lake City,19,96874
Utah,2016,1319,Iran,15,Salt Lake City,9,96874
Utah,2016,1319,Iran,15,Sandy,3,96874
Utah,2016,1319,Iran,15,Saratoga Springs,3,96874
Utah,2016,1319,Iraq,174,Magna,2,96874
Utah,2016,1319,Iraq,174,Midvale,6,96874
Utah,2016,1319,Iraq,174,Millcreek,16,96874
Utah,2016,1319,Iraq,174,Murray,6,96874
Utah,2016,1319,Iraq,174,Salt Lake City,128,96874
Utah,2016,1319,Iraq,174,South Salt Lake,3,96874
Utah,2016,1319,Iraq,174,Taylorsville,2,96874
Utah,2016,1319,Iraq,174,West Valley City,11,96874
Utah,2016,1319,Ivory Coast,1,Salt Lake City,1,96874
Utah,2016,1319,"Korea, North",2,Salt Lake City,2,96874
Utah,2016,1319,Nigeria,1,Salt Lake City,1,96874
Utah,2016,1319,Pakistan,5,Salt Lake City,5,96874
Utah,2016,1319,Republic of South Sudan,19,Murray,1,96874
Utah,2016,1319,Republic of South Sudan,19,Salt Lake City,18,96874
Utah,2016,1319,Russia,1,Salt Lake City,1,96874
Utah,2016,1319,Somalia,217,Salt Lake City,211,96874
Utah,2016,1319,Somalia,217,West Valley City,6,96874
Utah,2016,1319,Sri Lanka (Ceylon),1,Salt Lake City,1,96874
Utah,2016,1319,Sudan,43,Salt Lake City,43,96874
Utah,2016,1319,Syria,88,Murray,4,96874
Utah,2016,1319,Syria,88,Salt Lake City,79,96874
Utah,2016,1319,Syria,88,Sandy,5,96874
Utah,2016,1319,Uganda,3,Salt Lake City,3,96874
Utah,2016,1319,Ukraine,3,Salt Lake City,3,96874
Vermont,2016,397,Bhutan,205,Burlington,105,96874
Vermont,2016,397,Bhutan,205,Colchester,19,96874
Vermont,2016,397,Bhutan,205,Essex,13,96874
Vermont,2016,397,Bhutan,205,Essex Junction,4,96874
Vermont,2016,397,Bhutan,205,Williston,3,96874
Vermont,2016,397,Bhutan,205,Winooski,61,96874
Vermont,2016,397,Burma,1,Burlington,1,96874
Vermont,2016,397,Dem. Rep. Congo,78,Burlington,51,96874
Vermont,2016,397,Dem. Rep. Congo,78,Colchester,26,96874
Vermont,2016,397,Dem. Rep. Congo,78,South Burlington,1,96874
Vermont,2016,397,Ethiopia,1,Burlington,1,96874
Vermont,2016,397,Iran,3,Middlebury,3,96874
Vermont,2016,397,Iraq,5,Winooski,5,96874
Vermont,2016,397,Nepal,2,Burlington,2,96874
Vermont,2016,397,Somalia,102,Burlington,12,96874
Vermont,2016,397,Somalia,102,Colchester,80,96874
Vermont,2016,397,Somalia,102,Winooski,10,96874
Virginia,2016,1678,Afghanistan,115,Charlottesville,16,96874
Virginia,2016,1678,Afghanistan,115,Falls Church,4,96874
Virginia,2016,1678,Afghanistan,115,Harrisonburg,1,96874
Virginia,2016,1678,Afghanistan,115,Henrico,6,96874
Virginia,2016,1678,Afghanistan,115,Newport News,35,96874
Virginia,2016,1678,Afghanistan,115,Richmond,6,96874
Virginia,2016,1678,Afghanistan,115,Roanoke,47,96874
Virginia,2016,1678,Bhutan,114,Charlottesville,41,96874
Virginia,2016,1678,Bhutan,114,Fredericksburg,8,96874
Virginia,2016,1678,Bhutan,114,Henrico,21,96874
Virginia,2016,1678,Bhutan,114,Richmond,24,96874
Virginia,2016,1678,Bhutan,114,Roanoke,20,96874
Virginia,2016,1678,Burma,29,Charlottesville,7,96874
Virginia,2016,1678,Burma,29,Henrico,5,96874
Virginia,2016,1678,Burma,29,Newport News,6,96874
Virginia,2016,1678,Burma,29,Richmond,6,96874
Virginia,2016,1678,Burma,29,Roanoke,2,96874
Virginia,2016,1678,Burma,29,Sterling,3,96874
Virginia,2016,1678,Burundi,13,Newport News,8,96874
Virginia,2016,1678,Burundi,13,Roanoke,5,96874
Virginia,2016,1678,Cameroon,1,Roanoke,1,96874
Virginia,2016,1678,Colombia,10,Charlottesville,4,96874
Virginia,2016,1678,Colombia,10,Harrisonburg,6,96874
Virginia,2016,1678,Cuba,1,Newport News,1,96874
Virginia,2016,1678,Dem. Rep. Congo,350,Charlottesville,36,96874
Virginia,2016,1678,Dem. Rep. Congo,350,Harrisonburg,99,96874
Virginia,2016,1678,Dem. Rep. Congo,350,Newport News,116,96874
Virginia,2016,1678,Dem. Rep. Congo,350,Richmond,70,96874
Virginia,2016,1678,Dem. Rep. Congo,350,Roanoke,29,96874
Virginia,2016,1678,El Salvador,85,Alexandria,5,96874
Virginia,2016,1678,El Salvador,85,Arlington,7,96874
Virginia,2016,1678,El Salvador,85,Chantilly,4,96874
Virginia,2016,1678,El Salvador,85,Dumfries,1,96874
Virginia,2016,1678,El Salvador,85,Falls Church,31,96874
Virginia,2016,1678,El Salvador,85,Fredericksburg,1,96874
Virginia,2016,1678,El Salvador,85,Harrisonburg,4,96874
Virginia,2016,1678,El Salvador,85,Herndon,4,96874
Virginia,2016,1678,El Salvador,85,Manassas,13,96874
Virginia,2016,1678,El Salvador,85,Manassas Park,2,96874
Virginia,2016,1678,El Salvador,85,Richmond,8,96874
Virginia,2016,1678,El Salvador,85,Sterling,2,96874
Virginia,2016,1678,El Salvador,85,Woodbridge,3,96874
Virginia,2016,1678,Eritrea,55,Alexandria,5,96874
Virginia,2016,1678,Eritrea,55,Falls Church,8,96874
Virginia,2016,1678,Eritrea,55,Harrisonburg,21,96874
Virginia,2016,1678,Eritrea,55,Newport News,10,96874
Virginia,2016,1678,Eritrea,55,Richmond,7,96874
Virginia,2016,1678,Eritrea,55,Roanoke,1,96874
Virginia,2016,1678,Eritrea,55,Springfield,3,96874
Virginia,2016,1678,Ethiopia,17,Alexandria,2,96874
Virginia,2016,1678,Ethiopia,17,Charlottesville,1,96874
Virginia,2016,1678,Ethiopia,17,Falls Church,2,96874
Virginia,2016,1678,Ethiopia,17,Harrisonburg,4,96874
Virginia,2016,1678,Ethiopia,17,Newport News,1,96874
Virginia,2016,1678,Ethiopia,17,Richmond,7,96874
Virginia,2016,1678,Honduras,6,Falls Church,1,96874
Virginia,2016,1678,Honduras,6,Harrisonburg,2,96874
Virginia,2016,1678,Honduras,6,Vienna,2,96874
Virginia,2016,1678,Honduras,6,Woodbridge,1,96874
Virginia,2016,1678,Iran,93,Arlington,1,96874
Virginia,2016,1678,Iran,93,Cave Spring,2,96874
Virginia,2016,1678,Iran,93,Charlottesville,6,96874
Virginia,2016,1678,Iran,93,Chesapeake,4,96874
Virginia,2016,1678,Iran,93,Clifton,1,96874
Virginia,2016,1678,Iran,93,Fairfax,6,96874
Virginia,2016,1678,Iran,93,Falls Church,37,96874
Virginia,2016,1678,Iran,93,Goode,1,96874
Virginia,2016,1678,Iran,93,Harrisonburg,3,96874
Virginia,2016,1678,Iran,93,Herndon,1,96874
Virginia,2016,1678,Iran,93,Leesburg,1,96874
Virginia,2016,1678,Iran,93,Lynchburg,2,96874
Virginia,2016,1678,Iran,93,Manassas,4,96874
Virginia,2016,1678,Iran,93,Newport News,1,96874
Virginia,2016,1678,Iran,93,Oakton,2,96874
Virginia,2016,1678,Iran,93,Richmond,5,96874
Virginia,2016,1678,Iran,93,Sterling,3,96874
Virginia,2016,1678,Iran,93,Vienna,8,96874
Virginia,2016,1678,Iran,93,Yorktown,5,96874
Virginia,2016,1678,Iraq,361,Alexandria,3,96874
Virginia,2016,1678,Iraq,361,Arlington,6,96874
Virginia,2016,1678,Iraq,361,Ashburn,5,96874
Virginia,2016,1678,Iraq,361,Bristow,6,96874
Virginia,2016,1678,Iraq,361,Burke,9,96874
Virginia,2016,1678,Iraq,361,Centreville,1,96874
Virginia,2016,1678,Iraq,361,Chantilly,4,96874
Virginia,2016,1678,Iraq,361,Charlottesville,20,96874
Virginia,2016,1678,Iraq,361,Dale City,1,96874
Virginia,2016,1678,Iraq,361,Fairfax,12,96874
Virginia,2016,1678,Iraq,361,Falls Church,84,96874
Virginia,2016,1678,Iraq,361,Glen Allen,28,96874
Virginia,2016,1678,Iraq,361,Hampton,9,96874
Virginia,2016,1678,Iraq,361,Harrisonburg,73,96874
Virginia,2016,1678,Iraq,361,Henrico,2,96874
Virginia,2016,1678,Iraq,361,Lake Ridge,2,96874
Virginia,2016,1678,Iraq,361,Newport News,39,96874
Virginia,2016,1678,Iraq,361,Norfolk,4,96874
Virginia,2016,1678,Iraq,361,Reston,6,96874
Virginia,2016,1678,Iraq,361,Rice,2,96874
Virginia,2016,1678,Iraq,361,Richmond,21,96874
Virginia,2016,1678,Iraq,361,Roanoke,11,96874
Virginia,2016,1678,Iraq,361,Springfield,2,96874
Virginia,2016,1678,Iraq,361,Sterling,4,96874
Virginia,2016,1678,Iraq,361,Virginia Beach,5,96874
Virginia,2016,1678,Iraq,361,Woodbridge,2,96874
Virginia,2016,1678,Ivory Coast,1,Richmond,1,96874
Virginia,2016,1678,Kyrgyzstan,6,Harrisonburg,6,96874
Virginia,2016,1678,Pakistan,50,Colonial Heights,6,96874
Virginia,2016,1678,Pakistan,50,Falls Church,12,96874
Virginia,2016,1678,Pakistan,50,Fredericksburg,6,96874
Virginia,2016,1678,Pakistan,50,Harrisonburg,12,96874
Virginia,2016,1678,Pakistan,50,Newport News,9,96874
Virginia,2016,1678,Pakistan,50,Roanoke,4,96874
Virginia,2016,1678,Pakistan,50,Triangle,1,96874
Virginia,2016,1678,Russia,10,Henrico,8,96874
Virginia,2016,1678,Russia,10,Richmond,2,96874
Virginia,2016,1678,Somalia,77,Centreville,6,96874
Virginia,2016,1678,Somalia,77,Charlottesville,8,96874
Virginia,2016,1678,Somalia,77,Falls Church,2,96874
Virginia,2016,1678,Somalia,77,Harrisonburg,15,96874
Virginia,2016,1678,Somalia,77,Newport News,5,96874
Virginia,2016,1678,Somalia,77,Roanoke,41,96874
Virginia,2016,1678,Sudan,19,Harrisonburg,12,96874
Virginia,2016,1678,Sudan,19,Richmond,2,96874
Virginia,2016,1678,Sudan,19,Roanoke,5,96874
Virginia,2016,1678,Syria,255,Charlottesville,63,96874
Virginia,2016,1678,Syria,255,Falls Church,9,96874
Virginia,2016,1678,Syria,255,Harrisonburg,46,96874
Virginia,2016,1678,Syria,255,Newport News,77,96874
Virginia,2016,1678,Syria,255,Powhatan,7,96874
Virginia,2016,1678,Syria,255,Richmond,19,96874
Virginia,2016,1678,Syria,255,Roanoke,26,96874
Virginia,2016,1678,Syria,255,Salem,6,96874
Virginia,2016,1678,Syria,255,Sterling,2,96874
Virginia,2016,1678,Ukraine,6,Harrisonburg,6,96874
Virginia,2016,1678,Vietnam,4,Roanoke,4,96874
Washington,2016,3829,Afghanistan,21,Seattle,9,96874
Washington,2016,3829,Afghanistan,21,Spokane,10,96874
Washington,2016,3829,Afghanistan,21,Vancouver,2,96874
Washington,2016,3829,Belarus,28,Kent,12,96874
Washington,2016,3829,Belarus,28,Seattle,5,96874
Washington,2016,3829,Belarus,28,Vancouver,11,96874
Washington,2016,3829,Bhutan,78,Des Moines,2,96874
Washington,2016,3829,Bhutan,78,Kent,6,96874
Washington,2016,3829,Bhutan,78,Seattle,59,96874
Washington,2016,3829,Bhutan,78,Spokane,11,96874
Washington,2016,3829,Burma,185,Bellevue,8,96874
Washington,2016,3829,Burma,185,Kennewick,25,96874
Washington,2016,3829,Burma,185,Kent,26,96874
Washington,2016,3829,Burma,185,Marysville,1,96874
Washington,2016,3829,Burma,185,Pasco,1,96874
Washington,2016,3829,Burma,185,Renton,1,96874
Washington,2016,3829,Burma,185,Richland,1,96874
Washington,2016,3829,Burma,185,Seattle,62,96874
Washington,2016,3829,Burma,185,Spokane,41,96874
Washington,2016,3829,Burma,185,Tacoma,1,96874
Washington,2016,3829,Burma,185,Tukwila,3,96874
Washington,2016,3829,Burma,185,Vancouver,15,96874
Washington,2016,3829,China,4,Seattle,3,96874
Washington,2016,3829,China,4,Spokane,1,96874
Washington,2016,3829,Colombia,33,Kennewick,4,96874
Washington,2016,3829,Colombia,33,Richland,29,96874
Washington,2016,3829,Dem. Rep. Congo,202,Kent,8,96874
Washington,2016,3829,Dem. Rep. Congo,202,Richland,37,96874
Washington,2016,3829,Dem. Rep. Congo,202,Seattle,64,96874
Washington,2016,3829,Dem. Rep. Congo,202,Spokane,91,96874
Washington,2016,3829,Dem. Rep. Congo,202,Tacoma,2,96874
Washington,2016,3829,El Salvador,2,Seattle,1,96874
Washington,2016,3829,El Salvador,2,Tacoma,1,96874
Washington,2016,3829,Eritrea,103,Kent,7,96874
Washington,2016,3829,Eritrea,103,Renton,8,96874
Washington,2016,3829,Eritrea,103,Seattle,77,96874
Washington,2016,3829,Eritrea,103,Spokane,6,96874
Washington,2016,3829,Eritrea,103,Vancouver,5,96874
Washington,2016,3829,Ethiopia,70,Kent,9,96874
Washington,2016,3829,Ethiopia,70,Seatac,3,96874
Washington,2016,3829,Ethiopia,70,Seattle,38,96874
Washington,2016,3829,Ethiopia,70,Spokane,14,96874
Washington,2016,3829,Ethiopia,70,Tacoma,1,96874
Washington,2016,3829,Ethiopia,70,Tukwila,3,96874
Washington,2016,3829,Ethiopia,70,Vancouver,2,96874
Washington,2016,3829,Georgia,10,Vancouver,10,96874
Washington,2016,3829,Honduras,1,Seattle,1,96874
Washington,2016,3829,Iran,255,Bothell,4,96874
Washington,2016,3829,Iran,255,Kent,56,96874
Washington,2016,3829,Iran,255,Kirkland,9,96874
Washington,2016,3829,Iran,255,Lynnwood,4,96874
Washington,2016,3829,Iran,255,Seattle,176,96874
Washington,2016,3829,Iran,255,Spokane,5,96874
Washington,2016,3829,Iran,255,Tukwila,1,96874
Washington,2016,3829,Iraq,531,Airway Heights,8,96874
Washington,2016,3829,Iraq,531,Auburn,1,96874
Washington,2016,3829,Iraq,531,Burien,4,96874
Washington,2016,3829,Iraq,531,Everett,5,96874
Washington,2016,3829,Iraq,531,Federal Way,3,96874
Washington,2016,3829,Iraq,531,Kennewick,24,96874
Washington,2016,3829,Iraq,531,Kent,128,96874
Washington,2016,3829,Iraq,531,Pacific,9,96874
Washington,2016,3829,Iraq,531,Pasco,1,96874
Washington,2016,3829,Iraq,531,Renton,10,96874
Washington,2016,3829,Iraq,531,Richland,11,96874
Washington,2016,3829,Iraq,531,Seatac,2,96874
Washington,2016,3829,Iraq,531,Seattle,199,96874
Washington,2016,3829,Iraq,531,Spokane,90,96874
Washington,2016,3829,Iraq,531,Spokane Valley,6,96874
Washington,2016,3829,Iraq,531,Stanwood,1,96874
Washington,2016,3829,Iraq,531,Tacoma,2,96874
Washington,2016,3829,Iraq,531,Vancouver,22,96874
Washington,2016,3829,Iraq,531,West Richland,5,96874
Washington,2016,3829,Kazakhstan,21,Auburn,1,96874
Washington,2016,3829,Kazakhstan,21,Federal Way,2,96874
Washington,2016,3829,Kazakhstan,21,Spokane,5,96874
Washington,2016,3829,Kazakhstan,21,Vancouver,13,96874
Washington,2016,3829,Kyrgyzstan,30,Vancouver,30,96874
Washington,2016,3829,Moldova,199,Auburn,9,96874
Washington,2016,3829,Moldova,199,Covington,4,96874
Washington,2016,3829,Moldova,199,Federal Way,2,96874
Washington,2016,3829,Moldova,199,Kent,21,96874
Washington,2016,3829,Moldova,199,Pasco,2,96874
Washington,2016,3829,Moldova,199,Renton,35,96874
Washington,2016,3829,Moldova,199,Roy,2,96874
Washington,2016,3829,Moldova,199,Seattle,6,96874
Washington,2016,3829,Moldova,199,Spanaway,3,96874
Washington,2016,3829,Moldova,199,Spokane,19,96874
Washington,2016,3829,Moldova,199,Spokane Valley,4,96874
Washington,2016,3829,Moldova,199,Tacoma,42,96874
Washington,2016,3829,Moldova,199,Vancouver,50,96874
Washington,2016,3829,Nepal,1,Auburn,1,96874
Washington,2016,3829,Pakistan,9,Spokane,9,96874
Washington,2016,3829,Palestine,6,Seattle,6,96874
Washington,2016,3829,Philippines,2,Kent,2,96874
Washington,2016,3829,Russia,160,Auburn,13,96874
Washington,2016,3829,Russia,160,Everett,15,96874
Washington,2016,3829,Russia,160,Kennewick,3,96874
Washington,2016,3829,Russia,160,Kent,11,96874
Washington,2016,3829,Russia,160,Kirkland,1,96874
Washington,2016,3829,Russia,160,Lake Tapps,2,96874
Washington,2016,3829,Russia,160,Lynnwood,23,96874
Washington,2016,3829,Russia,160,Renton,5,96874
Washington,2016,3829,Russia,160,Seattle,19,96874
Washington,2016,3829,Russia,160,Spokane,14,96874
Washington,2016,3829,Russia,160,Tacoma,15,96874
Washington,2016,3829,Russia,160,Vancouver,39,96874
Washington,2016,3829,Senegal,3,Spokane,3,96874
Washington,2016,3829,Somalia,533,Bellevue,7,96874
Washington,2016,3829,Somalia,533,Des Moines,12,96874
Washington,2016,3829,Somalia,533,Kennewick,17,96874
Washington,2016,3829,Somalia,533,Kent,42,96874
Washington,2016,3829,Somalia,533,Richland,53,96874
Washington,2016,3829,Somalia,533,Seatac,8,96874
Washington,2016,3829,Somalia,533,Seattle,313,96874
Washington,2016,3829,Somalia,533,Spokane,69,96874
Washington,2016,3829,Somalia,533,Spokane Valley,5,96874
Washington,2016,3829,Somalia,533,Tacoma,1,96874
Washington,2016,3829,Somalia,533,Tukwila,6,96874
Washington,2016,3829,Sudan,28,Kennewick,14,96874
Washington,2016,3829,Sudan,28,Kent,2,96874
Washington,2016,3829,Sudan,28,Seattle,4,96874
Washington,2016,3829,Sudan,28,Spokane,8,96874
Washington,2016,3829,Syria,178,Bremerton,6,96874
Washington,2016,3829,Syria,178,Kent,9,96874
Washington,2016,3829,Syria,178,Richland,39,96874
Washington,2016,3829,Syria,178,Seattle,48,96874
Washington,2016,3829,Syria,178,Spokane,76,96874
Washington,2016,3829,Ukraine,1131,Auburn,94,96874
Washington,2016,3829,Ukraine,1131,Bonney Lake,1,96874
Washington,2016,3829,Ukraine,1131,Bothell,1,96874
