"dest_state","year","state_total_received","nationality","state_nationality_received","dest_city","city_nationality_received","total"
"Georgia",2016,"3,473","Burma","605","Atlanta","358","96,874"
"Georgia",2016,"3,473","Burma","605","Clarkston","132","96,874"
"Georgia",2016,"3,473","Burma","605","Comer","4","96,874"
"Georgia",2016,"3,473","Burma","605","Decatur","31","96,874"
"Georgia",2016,"3,473","Burma","605","Flowery Branch","4","96,874"
"Georgia",2016,"3,473","Burma","605","Lilburn","1","96,874"
"Georgia",2016,"3,473","Burma","605","Norcross","9","96,874"
"Georgia",2016,"3,473","Burma","605","Richmond Hill","5","96,874"
"Georgia",2016,"3,473","Burma","605","Roswell","2","96,874"
"Georgia",2016,"3,473","Burma","605","Savannah","2","96,874"
"Georgia",2016,"3,473","Burma","605","Scottdale","1","96,874"
"Georgia",2016,"3,473","Burma","605","Stone Mountain","42","96,874"
"Georgia",2016,"3,473","Burma","605","Suwanee","1","96,874"
"Georgia",2016,"3,473","Burma","605","Tucker","13","96,874"
"Georgia",2016,"3,473","Burundi","42","Atlanta","42","96,874"
"Georgia",2016,"3,473","Cameroon","1","Atlanta","1","96,874"
"Georgia",2016,"3,473","Central African Republic","54","Atlanta","35","96,874"
"Georgia",2016,"3,473","Central African Republic","54","Clarkston","1","96,874"
"Georgia",2016,"3,473","Central African Republic","54","Decatur","6","96,874"
"Georgia",2016,"3,473","Central African Republic","54","Stone Mountain","12","96,874"
"Georgia",2016,"3,473","Colombia","4","Atlanta","4","96,874"
"Georgia",2016,"3,473","Cuba","7","Austell","3","96,874"
"Georgia",2016,"3,473","Cuba","7","Cumming","2","96,874"
"Georgia",2016,"3,473","Cuba","7","Savannah","2","96,874"
"Georgia",2016,"3,473","Dem. Rep. Congo","856","Atlanta","718","96,874"
"Georgia",2016,"3,473","Dem. Rep. Congo","856","Clarkston","16","96,874"
"Georgia",2016,"3,473","Dem. Rep. Congo","856","Savannah","4","96,874"
"Georgia",2016,"3,473","Dem. Rep. Congo","856","Stone Mountain","118","96,874"
"Georgia",2016,"3,473","El Salvador","94","Athens","2","96,874"
"Georgia",2016,"3,473","El Salvador","94","Atlanta","42","96,874"
"Georgia",2016,"3,473","El Salvador","94","Buford","3","96,874"
"Georgia",2016,"3,473","El Salvador","94","Carlton","2","96,874"
"Georgia",2016,"3,473","El Salvador","94","Cartersville","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","Commerce","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","Covington","5","96,874"
"Georgia",2016,"3,473","El Salvador","94","Douglasville","2","96,874"
"Georgia",2016,"3,473","El Salvador","94","Dunwoody","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","East Point","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","Gainesville","2","96,874"
"Georgia",2016,"3,473","El Salvador","94","Lawrenceville","8","96,874"
"Georgia",2016,"3,473","El Salvador","94","Lilburn","3","96,874"
"Georgia",2016,"3,473","El Salvador","94","Mableton","3","96,874"
"Georgia",2016,"3,473","El Salvador","94","Marietta","5","96,874"
"Georgia",2016,"3,473","El Salvador","94","Norcross","6","96,874"
"Georgia",2016,"3,473","El Salvador","94","Powder Springs","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","Roswell","3","96,874"
"Georgia",2016,"3,473","El Salvador","94","Smyrna","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","Winder","1","96,874"
"Georgia",2016,"3,473","El Salvador","94","Woodstock","1","96,874"
"Georgia",2016,"3,473","Eritrea","63","Atlanta","35","96,874"
"Georgia",2016,"3,473","Eritrea","63","Clarkston","10","96,874"
"Georgia",2016,"3,473","Eritrea","63","Stone Mountain","18","96,874"
"Georgia",2016,"3,473","Ethiopia","40","Atlanta","30","96,874"
"Georgia",2016,"3,473","Ethiopia","40","Clarkston","5","96,874"
"Georgia",2016,"3,473","Ethiopia","40","Snellville","1","96,874"
"Georgia",2016,"3,473","Ethiopia","40","Stone Mountain","4","96,874"
"Georgia",2016,"3,473","Guatemala","2","Atlanta","2","96,874"
"Georgia",2016,"3,473","Honduras","14","Atlanta","3","96,874"
"Georgia",2016,"3,473","Honduras","14","Doraville","2","96,874"
"Georgia",2016,"3,473","Honduras","14","Gainesville","1","96,874"
"Georgia",2016,"3,473","Honduras","14","Lawrenceville","1","96,874"
"Georgia",2016,"3,473","Honduras","14","Lithia Springs","1","96,874"
"Georgia",2016,"3,473","Honduras","14","Norcross","4","96,874"
"Georgia",2016,"3,473","Honduras","14","Roswell","1","96,874"
"Georgia",2016,"3,473","Honduras","14","Woodstock","1","96,874"
"Georgia",2016,"3,473","Iran","191","Alpharetta","3","96,874"
"Georgia",2016,"3,473","Iran","191","Atlanta","103","96,874"
"Georgia",2016,"3,473","Iran","191","Chamblee","2","96,874"
"Georgia",2016,"3,473","Iran","191","Clarkston","3","96,874"
"Georgia",2016,"3,473","Iran","191","Decatur","3","96,874"
"Georgia",2016,"3,473","Iran","191","Duluth","2","96,874"
"Georgia",2016,"3,473","Iran","191","Lawrenceville","8","96,874"
"Georgia",2016,"3,473","Iran","191","Marietta","12","96,874"
"Georgia",2016,"3,473","Iran","191","Powder Springs","3","96,874"
"Georgia",2016,"3,473","Iran","191","Roswell","18","96,874"
"Georgia",2016,"3,473","Iran","191","Sandy Springs","4","96,874"
"Georgia",2016,"3,473","Iran","191","Savannah","22","96,874"
"Georgia",2016,"3,473","Iran","191","Snellville","1","96,874"
"Georgia",2016,"3,473","Iran","191","Stone Mountain","3","96,874"
"Georgia",2016,"3,473","Iran","191","Woodstock","4","96,874"
"Georgia",2016,"3,473","Iraq","135","Atlanta","68","96,874"
"Georgia",2016,"3,473","Iraq","135","Buford","2","96,874"
"Georgia",2016,"3,473","Iraq","135","Clarkston","23","96,874"
"Georgia",2016,"3,473","Iraq","135","Decatur","2","96,874"
"Georgia",2016,"3,473","Iraq","135","Duluth","5","96,874"
"Georgia",2016,"3,473","Iraq","135","Johns Creek","1","96,874"
"Georgia",2016,"3,473","Iraq","135","Lawrenceville","4","96,874"
"Georgia",2016,"3,473","Iraq","135","Lilburn","4","96,874"
"Georgia",2016,"3,473","Iraq","135","Marietta","3","96,874"
"Georgia",2016,"3,473","Iraq","135","Savannah","1","96,874"
"Georgia",2016,"3,473","Iraq","135","Stone Mountain","16","96,874"
"Georgia",2016,"3,473","Iraq","135","Tucker","6","96,874"
"Georgia",2016,"3,473","Ivory Coast","6","Stone Mountain","6","96,874"
"Georgia",2016,"3,473","Jamaica","1","Atlanta","1","96,874"
"Georgia",2016,"3,473","Moldova","23","Atlanta","10","96,874"
"Georgia",2016,"3,473","Moldova","23","Grayson","11","96,874"
"Georgia",2016,"3,473","Moldova","23","Lawrenceville","2","96,874"
"Georgia",2016,"3,473","Mongolia","2","Clarkston","2","96,874"
"Georgia",2016,"3,473","Nepal","2","Clarkston","2","96,874"
"Georgia",2016,"3,473","Pakistan","37","Atlanta","19","96,874"
"Georgia",2016,"3,473","Pakistan","37","Clarkston","6","96,874"
"Georgia",2016,"3,473","Pakistan","37","Decatur","3","96,874"
"Georgia",2016,"3,473","Pakistan","37","Duluth","2","96,874"
"Georgia",2016,"3,473","Pakistan","37","Savannah","4","96,874"
"Georgia",2016,"3,473","Pakistan","37","Stone Mountain","3","96,874"
"Georgia",2016,"3,473","Palestine","4","Atlanta","4","96,874"
"Georgia",2016,"3,473","Republic of South Sudan","2","Atlanta","2","96,874"
"Georgia",2016,"3,473","Rwanda","7","Atlanta","7","96,874"
"Georgia",2016,"3,473","Sierra Leone","1","Atlanta","1","96,874"
"Georgia",2016,"3,473","Somalia","265","Atlanta","244","96,874"
"Georgia",2016,"3,473","Somalia","265","Snellville","1","96,874"
"Georgia",2016,"3,473","Somalia","265","Stone Mountain","20","96,874"
"Georgia",2016,"3,473","Sri Lanka (Ceylon)","9","Atlanta","8","96,874"
"Georgia",2016,"3,473","Sri Lanka (Ceylon)","9","Savannah","1","96,874"
"Georgia",2016,"3,473","Sudan","42","Atlanta","33","96,874"
"Georgia",2016,"3,473","Sudan","42","Clarkston","5","96,874"
"Georgia",2016,"3,473","Sudan","42","Decatur","3","96,874"
"Georgia",2016,"3,473","Sudan","42","Stone Mountain","1","96,874"
"Georgia",2016,"3,473","Syria","518","Atlanta","340","96,874"
"Georgia",2016,"3,473","Syria","518","Clarkston","5","96,874"
"Georgia",2016,"3,473","Syria","518","Kennesaw","1","96,874"
"Georgia",2016,"3,473","Syria","518","Lilburn","5","96,874"
"Georgia",2016,"3,473","Syria","518","Marietta","4","96,874"
"Georgia",2016,"3,473","Syria","518","Savannah","65","96,874"
"Georgia",2016,"3,473","Syria","518","Stone Mountain","98","96,874"
"Georgia",2016,"3,473","Uganda","4","Atlanta","3","96,874"
"Georgia",2016,"3,473","Uganda","4","Clarkston","1","96,874"
"Georgia",2016,"3,473","Ukraine","34","Alpharetta","8","96,874"
"Georgia",2016,"3,473","Ukraine","34","Atlanta","13","96,874"
"Georgia",2016,"3,473","Ukraine","34","Lawrenceville","8","96,874"
"Georgia",2016,"3,473","Ukraine","34","Powder Springs","5","96,874"
"Georgia",2016,"3,473","Vietnam","4","Atlanta","4","96,874"
"Hawaii",2016,"3","Burma","3","Honolulu","3","96,874"
"Idaho",2016,"1,232","Afghanistan","75","Boise","36","96,874"
"Idaho",2016,"1,232","Afghanistan","75","Twin Falls","39","96,874"
"Idaho",2016,"1,232","Bhutan","72","Boise","45","96,874"
"Idaho",2016,"1,232","Bhutan","72","Twin Falls","27","96,874"
"Idaho",2016,"1,232","Burma","36","Boise","30","96,874"
"Idaho",2016,"1,232","Burma","36","Twin Falls","6","96,874"
"Idaho",2016,"1,232","Burundi","17","Boise","17","96,874"
"Idaho",2016,"1,232","Central African Republic","1","Boise","1","96,874"
"Idaho",2016,"1,232","Dem. Rep. Congo","600","Boise","391","96,874"
"Idaho",2016,"1,232","Dem. Rep. Congo","600","Twin Falls","209","96,874"
"Idaho",2016,"1,232","Eritrea","12","Boise","3","96,874"
"Idaho",2016,"1,232","Eritrea","12","Twin Falls","9","96,874"
"Idaho",2016,"1,232","Ethiopia","7","Boise","4","96,874"
"Idaho",2016,"1,232","Ethiopia","7","Twin Falls","3","96,874"
"Idaho",2016,"1,232","Iran","26","Boise","8","96,874"
"Idaho",2016,"1,232","Iran","26","Twin Falls","18","96,874"
"Idaho",2016,"1,232","Iraq","118","Boise","99","96,874"
"Idaho",2016,"1,232","Iraq","118","Twin Falls","19","96,874"
"Idaho",2016,"1,232","Kenya","2","Boise","2","96,874"
"Idaho",2016,"1,232","Nepal","1","Twin Falls","1","96,874"
"Idaho",2016,"1,232","Pakistan","7","Boise","7","96,874"
"Idaho",2016,"1,232","Republic of South Sudan","9","Twin Falls","9","96,874"
"Idaho",2016,"1,232","Somalia","42","Boise","42","96,874"
"Idaho",2016,"1,232","Sudan","29","Boise","2","96,874"
"Idaho",2016,"1,232","Sudan","29","Twin Falls","27","96,874"
"Idaho",2016,"1,232","Syria","147","Boise","147","96,874"
"Idaho",2016,"1,232","Ukraine","31","Boise","10","96,874"
"Idaho",2016,"1,232","Ukraine","31","Kuna","4","96,874"
"Idaho",2016,"1,232","Ukraine","31","Meridian","12","96,874"
"Idaho",2016,"1,232","Ukraine","31","Middleton","3","96,874"
"Idaho",2016,"1,232","Ukraine","31","Twin Falls","2","96,874"
"Illinois",2016,"3,493","Afghanistan","123","Aurora","13","96,874"
"Illinois",2016,"3,493","Afghanistan","123","Chicago","93","96,874"
"Illinois",2016,"3,493","Afghanistan","123","Rockford","17","96,874"
"Illinois",2016,"3,493","Belarus","5","Chicago","5","96,874"
"Illinois",2016,"3,493","Bhutan","154","Aurora","53","96,874"
"Illinois",2016,"3,493","Bhutan","154","Chicago","19","96,874"
"Illinois",2016,"3,493","Bhutan","154","Glen Ellyn","5","96,874"
"Illinois",2016,"3,493","Bhutan","154","Glendale Heights","17","96,874"
"Illinois",2016,"3,493","Bhutan","154","Rock Island","1","96,874"
"Illinois",2016,"3,493","Bhutan","154","West Chicago","4","96,874"
"Illinois",2016,"3,493","Bhutan","154","Wheaton","55","96,874"
"Illinois",2016,"3,493","Burkina Faso (UVolta)","1","Moline","1","96,874"
"Illinois",2016,"3,493","Burma","674","Aurora","11","96,874"
"Illinois",2016,"3,493","Burma","674","Batavia","1","96,874"
"Illinois",2016,"3,493","Burma","674","Carol Stream","36","96,874"
"Illinois",2016,"3,493","Burma","674","Chicago","352","96,874"
"Illinois",2016,"3,493","Burma","674","East Moline","13","96,874"
"Illinois",2016,"3,493","Burma","674","Glen Dale Heights","3","96,874"
"Illinois",2016,"3,493","Burma","674","Glen Ellyn","14","96,874"
"Illinois",2016,"3,493","Burma","674","Glendale Heights","2","96,874"
"Illinois",2016,"3,493","Burma","674","Moline","14","96,874"
"Illinois",2016,"3,493","Burma","674","Monmouth","29","96,874"
"Illinois",2016,"3,493","Burma","674","Naperville","1","96,874"
"Illinois",2016,"3,493","Burma","674","Niles","1","96,874"
"Illinois",2016,"3,493","Burma","674","Rock Island","66","96,874"
"Illinois",2016,"3,493","Burma","674","Rockford","41","96,874"
"Illinois",2016,"3,493","Burma","674","Silvis","3","96,874"
"Illinois",2016,"3,493","Burma","674","West Chicago","8","96,874"
"Illinois",2016,"3,493","Burma","674","Wheaton","78","96,874"
"Illinois",2016,"3,493","Burma","674","Winfield","1","96,874"
"Illinois",2016,"3,493","Burundi","32","Chicago","12","96,874"
"Illinois",2016,"3,493","Burundi","32","Moline","1","96,874"
"Illinois",2016,"3,493","Burundi","32","Rockford","14","96,874"
"Illinois",2016,"3,493","Burundi","32","Wheaton","5","96,874"
"Illinois",2016,"3,493","Central African Republic","68","Chicago","49","96,874"
"Illinois",2016,"3,493","Central African Republic","68","Rockford","19","96,874"
"Illinois",2016,"3,493","China","6","Chicago","6","96,874"
"Illinois",2016,"3,493","Colombia","15","Chicago","10","96,874"
"Illinois",2016,"3,493","Colombia","15","Moline","5","96,874"
"Illinois",2016,"3,493","Cuba","7","Chicago","1","96,874"
"Illinois",2016,"3,493","Cuba","7","Lansing","3","96,874"
"Illinois",2016,"3,493","Cuba","7","West Chicago","3","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Aurora","40","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Carol Stream","1","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Chicago","333","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Evanston","8","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Glen Ellyn","1","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Moline","60","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Rock Island","8","96,874"
"Illinois",2016,"3,493","Dem. Rep. Congo","568","Rockford","117","96,874"
"Illinois",2016,"3,493","Egypt","2","Glen Ellyn","2","96,874"
"Illinois",2016,"3,493","El Salvador","5","Chicago","3","96,874"
"Illinois",2016,"3,493","El Salvador","5","Wheeling","2","96,874"
"Illinois",2016,"3,493","Eritrea","61","Aurora","6","96,874"
"Illinois",2016,"3,493","Eritrea","61","Chicago","39","96,874"
"Illinois",2016,"3,493","Eritrea","61","Glen Ellyn","1","96,874"
"Illinois",2016,"3,493","Eritrea","61","Rockford","15","96,874"
"Illinois",2016,"3,493","Ethiopia","43","Carol Stream","1","96,874"
"Illinois",2016,"3,493","Ethiopia","43","Chicago","33","96,874"
"Illinois",2016,"3,493","Ethiopia","43","Rockford","9","96,874"
"Illinois",2016,"3,493","Guinea","2","Wheaton","2","96,874"
"Illinois",2016,"3,493","Honduras","5","Addison","1","96,874"
"Illinois",2016,"3,493","Honduras","5","Chicago","2","96,874"
"Illinois",2016,"3,493","Honduras","5","Waukegan","2","96,874"
"Illinois",2016,"3,493","Iran","128","Aurora","5","96,874"
"Illinois",2016,"3,493","Iran","128","Batavia","6","96,874"
"Illinois",2016,"3,493","Iran","128","Carol Stream","8","96,874"
"Illinois",2016,"3,493","Iran","128","Chicago","76","96,874"
"Illinois",2016,"3,493","Iran","128","Des Plaines","1","96,874"
"Illinois",2016,"3,493","Iran","128","Glenview","5","96,874"
"Illinois",2016,"3,493","Iran","128","Hoffman Estates","1","96,874"
"Illinois",2016,"3,493","Iran","128","Niles","3","96,874"
"Illinois",2016,"3,493","Iran","128","Plainfield","3","96,874"
"Illinois",2016,"3,493","Iran","128","Rockford","2","96,874"
"Illinois",2016,"3,493","Iran","128","Skokie","1","96,874"
"Illinois",2016,"3,493","Iran","128","Warrenville","2","96,874"
"Illinois",2016,"3,493","Iran","128","West Chicago","3","96,874"
"Illinois",2016,"3,493","Iran","128","Wheaton","4","96,874"
"Illinois",2016,"3,493","Iran","128","Wheeling","1","96,874"
"Illinois",2016,"3,493","Iran","128","Wilmette","5","96,874"
"Illinois",2016,"3,493","Iran","128","Winfield","2","96,874"
"Illinois",2016,"3,493","Iraq","418","Alsip","6","96,874"
"Illinois",2016,"3,493","Iraq","418","Aurora","20","96,874"
"Illinois",2016,"3,493","Iraq","418","Batavia","5","96,874"
"Illinois",2016,"3,493","Iraq","418","Carol Stream","7","96,874"
"Illinois",2016,"3,493","Iraq","418","Chicago","232","96,874"
"Illinois",2016,"3,493","Iraq","418","Des Plaines","14","96,874"
"Illinois",2016,"3,493","Iraq","418","Freeport","5","96,874"
"Illinois",2016,"3,493","Iraq","418","Glenview","2","96,874"
"Illinois",2016,"3,493","Iraq","418","Moline","12","96,874"
"Illinois",2016,"3,493","Iraq","418","Montgomery","4","96,874"
"Illinois",2016,"3,493","Iraq","418","Morton Grove","9","96,874"
"Illinois",2016,"3,493","Iraq","418","Mundelein","1","96,874"
"Illinois",2016,"3,493","Iraq","418","Niles","8","96,874"
"Illinois",2016,"3,493","Iraq","418","Peoria","7","96,874"
"Illinois",2016,"3,493","Iraq","418","Plainfield","1","96,874"
"Illinois",2016,"3,493","Iraq","418","Rock Island","6","96,874"
"Illinois",2016,"3,493","Iraq","418","Rockford","37","96,874"
"Illinois",2016,"3,493","Iraq","418","Saint Charles","4","96,874"
"Illinois",2016,"3,493","Iraq","418","Schiller Park","3","96,874"
"Illinois",2016,"3,493","Iraq","418","Skokie","23","96,874"
"Illinois",2016,"3,493","Iraq","418","Vernon Hills","1","96,874"
"Illinois",2016,"3,493","Iraq","418","Warrenville","5","96,874"
"Illinois",2016,"3,493","Iraq","418","West Chicago","3","96,874"
"Illinois",2016,"3,493","Iraq","418","Wheaton","3","96,874"
"Illinois",2016,"3,493","Ivory Coast","10","Chicago","7","96,874"
"Illinois",2016,"3,493","Ivory Coast","10","Rockford","3","96,874"
"Illinois",2016,"3,493","Korea, North","7","Wheaton","7","96,874"
"Illinois",2016,"3,493","Mali","1","Chicago","1","96,874"
"Illinois",2016,"3,493","Moldova","16","Bolingbrook","1","96,874"
"Illinois",2016,"3,493","Moldova","16","Chicago","15","96,874"
"Illinois",2016,"3,493","Nepal","2","Aurora","1","96,874"
"Illinois",2016,"3,493","Nepal","2","Glendale Heights","1","96,874"
"Illinois",2016,"3,493","Pakistan","22","Chicago","22","96,874"
"Illinois",2016,"3,493","Palestine","1","Chicago","1","96,874"
"Illinois",2016,"3,493","Russia","5","Chicago","1","96,874"
"Illinois",2016,"3,493","Russia","5","Wheeling","4","96,874"
"Illinois",2016,"3,493","Rwanda","6","Chicago","6","96,874"
"Illinois",2016,"3,493","Senegal","7","Chicago","7","96,874"
"Illinois",2016,"3,493","Somalia","66","Aurora","20","96,874"
"Illinois",2016,"3,493","Somalia","66","Chicago","41","96,874"
"Illinois",2016,"3,493","Somalia","66","Wheaton","5","96,874"
"Illinois",2016,"3,493","Sri Lanka (Ceylon)","11","Chicago","11","96,874"
"Illinois",2016,"3,493","Sudan","78","Chicago","30","96,874"
"Illinois",2016,"3,493","Sudan","78","East Moline","6","96,874"
"Illinois",2016,"3,493","Sudan","78","Glendale Heights","13","96,874"
"Illinois",2016,"3,493","Sudan","78","Moline","3","96,874"
"Illinois",2016,"3,493","Sudan","78","Rockford","12","96,874"
"Illinois",2016,"3,493","Sudan","78","West Chicago","3","96,874"
"Illinois",2016,"3,493","Sudan","78","Wheaton","11","96,874"
"Illinois",2016,"3,493","Syria","881","Aurora","72","96,874"
"Illinois",2016,"3,493","Syria","881","Chicago","647","96,874"
"Illinois",2016,"3,493","Syria","881","Chicago Ridge","2","96,874"
"Illinois",2016,"3,493","Syria","881","Hickory Hills","5","96,874"
"Illinois",2016,"3,493","Syria","881","Moline","4","96,874"
"Illinois",2016,"3,493","Syria","881","Niles","5","96,874"
"Illinois",2016,"3,493","Syria","881","Orland Park","6","96,874"
"Illinois",2016,"3,493","Syria","881","Rockford","113","96,874"
"Illinois",2016,"3,493","Syria","881","Skokie","3","96,874"
"Illinois",2016,"3,493","Syria","881","Wheaton","19","96,874"
"Illinois",2016,"3,493","Syria","881","Willowbrook","5","96,874"
"Illinois",2016,"3,493","Thailand","1","Rockford","1","96,874"
"Illinois",2016,"3,493","Uganda","6","Chicago","6","96,874"
"Illinois",2016,"3,493","Ukraine","43","Chicago","27","96,874"
"Illinois",2016,"3,493","Ukraine","43","Glendale Heights","4","96,874"
"Illinois",2016,"3,493","Ukraine","43","Machesney Park","5","96,874"
"Illinois",2016,"3,493","Ukraine","43","Skokie","1","96,874"
"Illinois",2016,"3,493","Ukraine","43","Wheaton","6","96,874"
"Illinois",2016,"3,493","Uzbekistan","9","Chicago","4","96,874"
"Illinois",2016,"3,493","Uzbekistan","9","Elgin","5","96,874"
"Illinois",2016,"3,493","Zimbabwe","4","Aurora","4","96,874"
"Indiana",2016,"2,100","Afghanistan","6","Indianapolis","6","96,874"
"Indiana",2016,"2,100","Bhutan","6","Indianapolis","6","96,874"
"Indiana",2016,"2,100","Burma","1,268","Fort Wayne","272","96,874"
"Indiana",2016,"2,100","Burma","1,268","Greenwood","10","96,874"
"Indiana",2016,"2,100","Burma","1,268","Indianapolis","939","96,874"
"Indiana",2016,"2,100","Burma","1,268","Lafayette","4","96,874"
"Indiana",2016,"2,100","Burma","1,268","Logansport","9","96,874"
"Indiana",2016,"2,100","Burma","1,268","Southport","12","96,874"
"Indiana",2016,"2,100","Burma","1,268","Speedway","8","96,874"
"Indiana",2016,"2,100","Burma","1,268","Whiteland","14","96,874"
"Indiana",2016,"2,100","Burundi","22","Indianapolis","22","96,874"
"Indiana",2016,"2,100","Central African Republic","12","Indianapolis","12","96,874"
"Indiana",2016,"2,100","China","6","Indianapolis","6","96,874"
"Indiana",2016,"2,100","Dem. Rep. Congo","299","Indianapolis","299","96,874"
"Indiana",2016,"2,100","El Salvador","2","Evansville","1","96,874"
"Indiana",2016,"2,100","El Salvador","2","Indianapolis","1","96,874"
"Indiana",2016,"2,100","Eritrea","33","Indianapolis","33","96,874"
"Indiana",2016,"2,100","Ethiopia","12","Indianapolis","11","96,874"
"Indiana",2016,"2,100","Ethiopia","12","Speedway","1","96,874"
"Indiana",2016,"2,100","Honduras","3","Fort Wayne","1","96,874"
"Indiana",2016,"2,100","Honduras","3","Indianapolis","2","96,874"
"Indiana",2016,"2,100","Iran","2","Fort Wayne","1","96,874"
"Indiana",2016,"2,100","Iran","2","Zionsville","1","96,874"
"Indiana",2016,"2,100","Iraq","37","Indianapolis","24","96,874"
"Indiana",2016,"2,100","Iraq","37","Mishawaka","11","96,874"
"Indiana",2016,"2,100","Iraq","37","South Bend","2","96,874"
"Indiana",2016,"2,100","Moldova","11","Indianapolis","4","96,874"
"Indiana",2016,"2,100","Moldova","11","Newburgh","7","96,874"
"Indiana",2016,"2,100","Pakistan","1","Indianapolis","1","96,874"
"Indiana",2016,"2,100","Somalia","97","Indianapolis","97","96,874"
"Indiana",2016,"2,100","Sudan","33","Indianapolis","33","96,874"
"Indiana",2016,"2,100","Syria","244","Indianapolis","244","96,874"
"Indiana",2016,"2,100","Uganda","1","Indianapolis","1","96,874"
"Indiana",2016,"2,100","Ukraine","5","Evansville","4","96,874"
"Indiana",2016,"2,100","Ukraine","5","Indianapolis","1","96,874"
"Iowa",2016,"1,087","Bhutan","147","Des Moines","142","96,874"
"Iowa",2016,"1,087","Bhutan","147","Hiawatha","5","96,874"
"Iowa",2016,"1,087","Burma","280","Clive","39","96,874"
"Iowa",2016,"1,087","Burma","280","Columbus Junction","3","96,874"
"Iowa",2016,"1,087","Burma","280","Des  Moines","1","96,874"
"Iowa",2016,"1,087","Burma","280","Des Moines","183","96,874"
"Iowa",2016,"1,087","Burma","280","Marshalltown","27","96,874"
"Iowa",2016,"1,087","Burma","280","Storm Lake","4","96,874"
"Iowa",2016,"1,087","Burma","280","Urbandale","3","96,874"
"Iowa",2016,"1,087","Burma","280","Waterloo","20","96,874"
"Iowa",2016,"1,087","Burundi","18","Cedar Rapids","5","96,874"
"Iowa",2016,"1,087","Burundi","18","Clive","10","96,874"
"Iowa",2016,"1,087","Burundi","18","Des Moines","3","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","Altoona","1","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","Cedar Rapids","65","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","Des Moines","183","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","Iowa City","10","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","Johnston","2","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","Urbandale","21","96,874"
"Iowa",2016,"1,087","Dem. Rep. Congo","287","West Des Moines","5","96,874"
"Iowa",2016,"1,087","El Salvador","5","Des Moines","3","96,874"
"Iowa",2016,"1,087","El Salvador","5","Osceola","2","96,874"
"Iowa",2016,"1,087","Eritrea","43","Des Moines","42","96,874"
"Iowa",2016,"1,087","Eritrea","43","Ottumwa","1","96,874"
"Iowa",2016,"1,087","Ethiopia","11","Des Moines","9","96,874"
"Iowa",2016,"1,087","Ethiopia","11","Iowa City","2","96,874"
"Iowa",2016,"1,087","Iraq","50","Clive","1","96,874"
"Iowa",2016,"1,087","Iraq","50","Des Moines","26","96,874"
"Iowa",2016,"1,087","Iraq","50","Grimes","1","96,874"
"Iowa",2016,"1,087","Iraq","50","Urbandale","9","96,874"
"Iowa",2016,"1,087","Iraq","50","West Des Moines","13","96,874"
"Iowa",2016,"1,087","Nepal","1","Des Moines","1","96,874"
"Iowa",2016,"1,087","Somalia","96","Des Moines","89","96,874"
"Iowa",2016,"1,087","Somalia","96","Postville","7","96,874"
"Iowa",2016,"1,087","Sudan","32","Cedar Rapids","1","96,874"
"Iowa",2016,"1,087","Sudan","32","Des Moines","27","96,874"
"Iowa",2016,"1,087","Sudan","32","Iowa City","4","96,874"
"Iowa",2016,"1,087","Syria","117","Des Moines","117","96,874"
"Kansas",2016,"1,053","Afghanistan","20","Wichita","20","96,874"
"Kansas",2016,"1,053","Bhutan","26","Kansas City","26","96,874"
"Kansas",2016,"1,053","Burma","218","Garden City","44","96,874"
"Kansas",2016,"1,053","Burma","218","Kansas City","167","96,874"
"Kansas",2016,"1,053","Burma","218","Wichita","7","96,874"
"Kansas",2016,"1,053","Central African Republic","15","Wichita","15","96,874"
"Kansas",2016,"1,053","Dem. Rep. Congo","389","Kansas City","80","96,874"
"Kansas",2016,"1,053","Dem. Rep. Congo","389","Olathe","5","96,874"
"Kansas",2016,"1,053","Dem. Rep. Congo","389","Wichita","304","96,874"
"Kansas",2016,"1,053","Eritrea","43","Kansas City","1","96,874"
"Kansas",2016,"1,053","Eritrea","43","Wichita","42","96,874"
"Kansas",2016,"1,053","Ethiopia","22","Dodge City","1","96,874"
"Kansas",2016,"1,053","Ethiopia","22","Wichita","21","96,874"
"Kansas",2016,"1,053","Iran","16","Fairway","4","96,874"
"Kansas",2016,"1,053","Iran","16","Lawrence","5","96,874"
