"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Eritrea",2018,"1,340","Louisiana","2","Baton Rouge",1,"22,874"
"Eritrea",2018,"1,340","Louisiana","2","New Orleans",1,"22,874"
"Eritrea",2018,"1,340","Maryland","98","Baltimore",57,"22,874"
"Eritrea",2018,"1,340","Maryland","98","Hyattsville",4,"22,874"
"Eritrea",2018,"1,340","Maryland","98","Riverdale",12,"22,874"
"Eritrea",2018,"1,340","Maryland","98","Rockville",1,"22,874"
"Eritrea",2018,"1,340","Maryland","98","Silver Spring",24,"22,874"
"Eritrea",2018,"1,340","Massachusetts","20","Boston",3,"22,874"
"Eritrea",2018,"1,340","Massachusetts","20","South Boston",1,"22,874"
"Eritrea",2018,"1,340","Massachusetts","20","Springfield",6,"22,874"
"Eritrea",2018,"1,340","Massachusetts","20","Waltham",1,"22,874"
"Eritrea",2018,"1,340","Massachusetts","20","Worcester",9,"22,874"
"Eritrea",2018,"1,340","Michigan","40","Ann Arbor",14,"22,874"
"Eritrea",2018,"1,340","Michigan","40","Canton",4,"22,874"
"Eritrea",2018,"1,340","Michigan","40","Grand Rapids",16,"22,874"
"Eritrea",2018,"1,340","Michigan","40","Kalamazoo",1,"22,874"
"Eritrea",2018,"1,340","Michigan","40","Lansing",4,"22,874"
"Eritrea",2018,"1,340","Michigan","40","Madison Heights",1,"22,874"
"Eritrea",2018,"1,340","Minnesota","21","Blaine",10,"22,874"
"Eritrea",2018,"1,340","Minnesota","21","Minneapolis",3,"22,874"
"Eritrea",2018,"1,340","Minnesota","21","Richfield",1,"22,874"
"Eritrea",2018,"1,340","Minnesota","21","Saint Paul",7,"22,874"
"Eritrea",2018,"1,340","Mississippi","6","Jackson",6,"22,874"
"Eritrea",2018,"1,340","Missouri","36","Columbia",17,"22,874"
"Eritrea",2018,"1,340","Missouri","36","Kansas City",10,"22,874"
"Eritrea",2018,"1,340","Missouri","36","Saint Louis",9,"22,874"
"Eritrea",2018,"1,340","Montana","25","Missoula",25,"22,874"
"Eritrea",2018,"1,340","Nevada","48","Las Vegas",48,"22,874"
"Eritrea",2018,"1,340","New Jersey","14","Jersey City",14,"22,874"
"Eritrea",2018,"1,340","New York","71","Buffalo",41,"22,874"
"Eritrea",2018,"1,340","New York","71","Kenmore",3,"22,874"
"Eritrea",2018,"1,340","New York","71","Rochester",8,"22,874"
"Eritrea",2018,"1,340","New York","71","Syracuse",19,"22,874"
"Eritrea",2018,"1,340","North Carolina","37","Charlotte",9,"22,874"
"Eritrea",2018,"1,340","North Carolina","37","Durham",12,"22,874"
"Eritrea",2018,"1,340","North Carolina","37","Greensboro",7,"22,874"
"Eritrea",2018,"1,340","North Carolina","37","High Point",2,"22,874"
"Eritrea",2018,"1,340","North Carolina","37","Raleigh",3,"22,874"
"Eritrea",2018,"1,340","North Carolina","37","Winston-Salem",4,"22,874"
"Eritrea",2018,"1,340","North Dakota","1","Fargo",1,"22,874"
"Eritrea",2018,"1,340","Ohio","67","Cincinnati",22,"22,874"
"Eritrea",2018,"1,340","Ohio","67","Cleveland",6,"22,874"
"Eritrea",2018,"1,340","Ohio","67","Columbus",33,"22,874"
"Eritrea",2018,"1,340","Ohio","67","Dayton",5,"22,874"
"Eritrea",2018,"1,340","Ohio","67","Whitehall",1,"22,874"
"Eritrea",2018,"1,340","Oklahoma","8","Guymon",6,"22,874"
"Eritrea",2018,"1,340","Oklahoma","8","Tulsa",2,"22,874"
"Eritrea",2018,"1,340","Oregon","2","Portland",2,"22,874"
"Eritrea",2018,"1,340","Pennsylvania","39","Allentown",10,"22,874"
"Eritrea",2018,"1,340","Pennsylvania","39","Carlisle",1,"22,874"
"Eritrea",2018,"1,340","Pennsylvania","39","Erie",7,"22,874"
"Eritrea",2018,"1,340","Pennsylvania","39","Lancaster",4,"22,874"
"Eritrea",2018,"1,340","Pennsylvania","39","Philadelphia",13,"22,874"
"Eritrea",2018,"1,340","Pennsylvania","39","Roslyn",4,"22,874"
"Eritrea",2018,"1,340","Rhode Island","7","Providence",7,"22,874"
"Eritrea",2018,"1,340","South Carolina","5","Columbia",5,"22,874"
"Eritrea",2018,"1,340","South Dakota","44","Sioux Falls",44,"22,874"
"Eritrea",2018,"1,340","Tennessee","16","Bartlett",5,"22,874"
"Eritrea",2018,"1,340","Tennessee","16","Franklin",1,"22,874"
"Eritrea",2018,"1,340","Tennessee","16","Nashville",10,"22,874"
"Eritrea",2018,"1,340","Texas","107","Amarillo",1,"22,874"
"Eritrea",2018,"1,340","Texas","107","Austin",10,"22,874"
"Eritrea",2018,"1,340","Texas","107","Dallas",17,"22,874"
"Eritrea",2018,"1,340","Texas","107","Fort Worth",12,"22,874"
"Eritrea",2018,"1,340","Texas","107","Houston",62,"22,874"
"Eritrea",2018,"1,340","Texas","107","Pearland",1,"22,874"
"Eritrea",2018,"1,340","Texas","107","San Antonio",4,"22,874"
"Eritrea",2018,"1,340","Utah","30","Salt Lake City",30,"22,874"
"Eritrea",2018,"1,340","Virginia","17","Alexandria",2,"22,874"
"Eritrea",2018,"1,340","Virginia","17","Falls Church",4,"22,874"
"Eritrea",2018,"1,340","Virginia","17","Harrisonburg",7,"22,874"
"Eritrea",2018,"1,340","Virginia","17","Newport News",4,"22,874"
"Eritrea",2018,"1,340","Washington","48","Kent",4,"22,874"
"Eritrea",2018,"1,340","Washington","48","Seatac",14,"22,874"
"Eritrea",2018,"1,340","Washington","48","Seattle",25,"22,874"
"Eritrea",2018,"1,340","Washington","48","Spokane",2,"22,874"
"Eritrea",2018,"1,340","Washington","48","Tacoma",3,"22,874"
"Eritrea",2018,"1,340","Wisconsin","3","Milwaukee",3,"22,874"
"Ethiopia",2018,"346","Arizona","31","Glendale",10,"22,874"
"Ethiopia",2018,"346","Arizona","31","Phoenix",20,"22,874"
"Ethiopia",2018,"346","Arizona","31","Tucson",1,"22,874"
"Ethiopia",2018,"346","California","6","Glendale",2,"22,874"
"Ethiopia",2018,"346","California","6","San Diego",4,"22,874"
"Ethiopia",2018,"346","Colorado","18","Aurora",7,"22,874"
"Ethiopia",2018,"346","Colorado","18","Denver",11,"22,874"
"Ethiopia",2018,"346","Connecticut","6","Bridgeport",2,"22,874"
"Ethiopia",2018,"346","Connecticut","6","Hartford",4,"22,874"
"Ethiopia",2018,"346","District of Columbia","1","Washington",1,"22,874"
"Ethiopia",2018,"346","Florida","14","Clearwater",10,"22,874"
"Ethiopia",2018,"346","Florida","14","Tampa",4,"22,874"
"Ethiopia",2018,"346","Georgia","10","Atlanta",10,"22,874"
"Ethiopia",2018,"346","Idaho","4","Boise",4,"22,874"
"Ethiopia",2018,"346","Illinois","8","Chicago",7,"22,874"
"Ethiopia",2018,"346","Illinois","8","Wilmette",1,"22,874"
"Ethiopia",2018,"346","Iowa","2","West Des Moines",2,"22,874"
"Ethiopia",2018,"346","Maine","5","Portland",5,"22,874"
"Ethiopia",2018,"346","Maryland","24","Baltimore",2,"22,874"
"Ethiopia",2018,"346","Maryland","24","College Park",1,"22,874"
"Ethiopia",2018,"346","Maryland","24","Gaithersburg",1,"22,874"
"Ethiopia",2018,"346","Maryland","24","Silver Spring",19,"22,874"
"Ethiopia",2018,"346","Maryland","24","Temple Hills",1,"22,874"
"Ethiopia",2018,"346","Massachusetts","9","Springfield",2,"22,874"
"Ethiopia",2018,"346","Massachusetts","9","Westfield",7,"22,874"
"Ethiopia",2018,"346","Michigan","14","Ann Arbor",6,"22,874"
"Ethiopia",2018,"346","Michigan","14","Grand Rapids",3,"22,874"
"Ethiopia",2018,"346","Michigan","14","Lansing",5,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Austin",8,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Faribault",1,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Minneapolis",47,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Rochester",15,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Saint Cloud",1,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Saint Paul",2,"22,874"
"Ethiopia",2018,"346","Minnesota","75","Willmar",1,"22,874"
"Ethiopia",2018,"346","Missouri","5","Kansas City",3,"22,874"
"Ethiopia",2018,"346","Missouri","5","Saint Louis",2,"22,874"
"Ethiopia",2018,"346","Nebraska","1","Omaha",1,"22,874"
"Ethiopia",2018,"346","Nevada","6","Las Vegas",6,"22,874"
"Ethiopia",2018,"346","New Jersey","3","Jersey City",3,"22,874"
"Ethiopia",2018,"346","New York","8","Newburgh",1,"22,874"
"Ethiopia",2018,"346","New York","8","Syracuse",7,"22,874"
"Ethiopia",2018,"346","North Carolina","11","Greensboro",4,"22,874"
"Ethiopia",2018,"346","North Carolina","11","Raleigh",6,"22,874"
"Ethiopia",2018,"346","North Carolina","11","Winston-Salem",1,"22,874"
"Ethiopia",2018,"346","Ohio","6","Cleveland",4,"22,874"
"Ethiopia",2018,"346","Ohio","6","Columbus",2,"22,874"
"Ethiopia",2018,"346","Oregon","5","Portland",5,"22,874"
"Ethiopia",2018,"346","Pennsylvania","9","Erie",1,"22,874"
"Ethiopia",2018,"346","Pennsylvania","9","Fairview",5,"22,874"
"Ethiopia",2018,"346","Pennsylvania","9","Pittsburgh",3,"22,874"
"Ethiopia",2018,"346","South Dakota","18","Sioux Falls",18,"22,874"
"Ethiopia",2018,"346","Texas","13","Dallas",8,"22,874"
"Ethiopia",2018,"346","Texas","13","Houston",5,"22,874"
"Ethiopia",2018,"346","Utah","10","Logan",3,"22,874"
"Ethiopia",2018,"346","Utah","10","Salt Lake City",7,"22,874"
"Ethiopia",2018,"346","Virginia","2","Arlington",1,"22,874"
"Ethiopia",2018,"346","Virginia","2","Falls Church",1,"22,874"
"Ethiopia",2018,"346","Washington","22","Seatac",12,"22,874"
"Ethiopia",2018,"346","Washington","22","Seattle",7,"22,874"
"Ethiopia",2018,"346","Washington","22","Spokane",1,"22,874"
"Ethiopia",2018,"346","Washington","22","Tacoma",1,"22,874"
"Ethiopia",2018,"346","Washington","22","Tukwila",1,"22,874"
"Georgia",2018,"1","Washington","1","Vancouver",1,"22,874"
"Ghana",2018,"3","Georgia","1","Lithonia",1,"22,874"
"Ghana",2018,"3","Maryland","2","Baltimore",2,"22,874"
"Guatemala",2018,"48","California","12","Glendale",1,"22,874"
"Guatemala",2018,"48","California","12","Los Angeles",8,"22,874"
"Guatemala",2018,"48","California","12","San Jose",3,"22,874"
"Guatemala",2018,"48","Connecticut","3","Stamford",2,"22,874"
"Guatemala",2018,"48","Connecticut","3","Waterbury",1,"22,874"
"Guatemala",2018,"48","Florida","11","Jacksonville",3,"22,874"
"Guatemala",2018,"48","Florida","11","Miami",5,"22,874"
"Guatemala",2018,"48","Florida","11","Palm Springs",3,"22,874"
"Guatemala",2018,"48","Massachusetts","6","Boston",4,"22,874"
"Guatemala",2018,"48","Massachusetts","6","Chelsea",2,"22,874"
"Guatemala",2018,"48","Minnesota","1","Worthington",1,"22,874"
"Guatemala",2018,"48","New Jersey","8","Elizabeth",5,"22,874"
"Guatemala",2018,"48","New Jersey","8","Jersey City",3,"22,874"
"Guatemala",2018,"48","North Carolina","2","Winston-Salem",2,"22,874"
"Guatemala",2018,"48","Texas","5","Dallas",1,"22,874"
"Guatemala",2018,"48","Texas","5","Houston",4,"22,874"
"Guinea",2018,"10","Arizona","2","Phoenix",2,"22,874"
"Guinea",2018,"10","Idaho","1","Boise",1,"22,874"
"Guinea",2018,"10","Michigan","2","Grand Rapids",2,"22,874"
"Guinea",2018,"10","Texas","1","Houston",1,"22,874"
"Guinea",2018,"10","Utah","4","Salt Lake City",4,"22,874"
"Honduras",2018,"71","Arkansas","1","Fayetteville",1,"22,874"
"Honduras",2018,"71","California","13","La Puente",4,"22,874"
"Honduras",2018,"71","California","13","Los Angeles",3,"22,874"
"Honduras",2018,"71","California","13","Mendota",1,"22,874"
"Honduras",2018,"71","California","13","Sacramento",2,"22,874"
"Honduras",2018,"71","California","13","Turlock",3,"22,874"
"Honduras",2018,"71","Florida","2","Doral",2,"22,874"
"Honduras",2018,"71","Georgia","5","Gainesville",2,"22,874"
"Honduras",2018,"71","Georgia","5","Sugar Hill",3,"22,874"
"Honduras",2018,"71","Illinois","5","Rantoul",5,"22,874"
"Honduras",2018,"71","Louisiana","2","New Orleans",2,"22,874"
"Honduras",2018,"71","Maryland","5","Hyattsville",4,"22,874"
"Honduras",2018,"71","Maryland","5","Silver Spring",1,"22,874"
"Honduras",2018,"71","Massachusetts","3","Lawrence",3,"22,874"
"Honduras",2018,"71","New York","7","Bronx",3,"22,874"
"Honduras",2018,"71","New York","7","Brooklyn",3,"22,874"
"Honduras",2018,"71","New York","7","New York",1,"22,874"
"Honduras",2018,"71","North Carolina","2","Charlotte",2,"22,874"
"Honduras",2018,"71","Oklahoma","5","Oklahoma City",5,"22,874"
"Honduras",2018,"71","Tennessee","5","Knoxville",1,"22,874"
"Honduras",2018,"71","Tennessee","5","Nashville",4,"22,874"
"Honduras",2018,"71","Texas","12","Austin",1,"22,874"
"Honduras",2018,"71","Texas","12","Fort Worth",1,"22,874"
"Honduras",2018,"71","Texas","12","Houston",8,"22,874"
"Honduras",2018,"71","Texas","12","Katy",2,"22,874"
"Honduras",2018,"71","Virginia","2","Woodbridge",2,"22,874"
"Honduras",2018,"71","Wisconsin","2","Milwaukee",2,"22,874"
"India",2018,"1","New York","1","Buffalo",1,"22,874"
"Iran",2018,"14","California","3","Glendale",2,"22,874"
"Iran",2018,"14","California","3","Sylmar",1,"22,874"
"Iran",2018,"14","Colorado","1","Golden",1,"22,874"
"Iran",2018,"14","Minnesota","3","Minneapolis",3,"22,874"
"Iran",2018,"14","Nevada","1","Las Vegas",1,"22,874"
"Iran",2018,"14","Oregon","1","Portland",1,"22,874"
"Iran",2018,"14","Texas","5","Dallas",3,"22,874"
"Iran",2018,"14","Texas","5","Houston",1,"22,874"
"Iran",2018,"14","Texas","5","San Antonio",1,"22,874"
"Iraq",2018,"91","California","13","El Cajon",4,"22,874"
"Iraq",2018,"91","California","13","Glendale",2,"22,874"
"Iraq",2018,"91","California","13","Oceanside",2,"22,874"
"Iraq",2018,"91","California","13","Sacramento",1,"22,874"
"Iraq",2018,"91","California","13","San Diego",3,"22,874"
"Iraq",2018,"91","California","13","Turlock",1,"22,874"
"Iraq",2018,"91","Colorado","1","Denver",1,"22,874"
"Iraq",2018,"91","Florida","5","Jacksonville",2,"22,874"
"Iraq",2018,"91","Florida","5","Tampa",1,"22,874"
"Iraq",2018,"91","Florida","5","Wesley Chapel",2,"22,874"
"Iraq",2018,"91","Georgia","1","Atlanta",1,"22,874"
"Iraq",2018,"91","Idaho","1","Boise",1,"22,874"
"Iraq",2018,"91","Illinois","5","Aurora",1,"22,874"
"Iraq",2018,"91","Illinois","5","Chicago",1,"22,874"
"Iraq",2018,"91","Illinois","5","Moline",1,"22,874"
"Iraq",2018,"91","Illinois","5","Morton Grove",1,"22,874"
"Iraq",2018,"91","Illinois","5","Skokie",1,"22,874"
"Iraq",2018,"91","Kentucky","5","Louisville",5,"22,874"
"Iraq",2018,"91","Louisiana","1","Baton Rouge",1,"22,874"
"Iraq",2018,"91","Maine","2","Portland",2,"22,874"
"Iraq",2018,"91","Maryland","2","Baltimore",2,"22,874"
"Iraq",2018,"91","Massachusetts","3","Chicopee",1,"22,874"
"Iraq",2018,"91","Massachusetts","3","Worcester",2,"22,874"
"Iraq",2018,"91","Michigan","6","Sterling Heights",1,"22,874"
"Iraq",2018,"91","Michigan","6","Troy",2,"22,874"
"Iraq",2018,"91","Michigan","6","Warren",3,"22,874"
"Iraq",2018,"91","Minnesota","1","Woodbury",1,"22,874"
"Iraq",2018,"91","Missouri","1","Saint Louis",1,"22,874"
"Iraq",2018,"91","Nebraska","7","Lincoln",7,"22,874"
"Iraq",2018,"91","Nevada","2","Las Vegas",2,"22,874"
"Iraq",2018,"91","New Jersey","1","Camden",1,"22,874"
"Iraq",2018,"91","New York","1","Buffalo",1,"22,874"
"Iraq",2018,"91","Ohio","4","Columbus",3,"22,874"
"Iraq",2018,"91","Ohio","4","Dublin",1,"22,874"
"Iraq",2018,"91","Oregon","2","Portland",2,"22,874"
"Iraq",2018,"91","Texas","19","Austin",2,"22,874"
"Iraq",2018,"91","Texas","19","Dallas",4,"22,874"
"Iraq",2018,"91","Texas","19","Fort Worth",1,"22,874"
"Iraq",2018,"91","Texas","19","Houston",4,"22,874"
"Iraq",2018,"91","Texas","19","New Braunfels",1,"22,874"
"Iraq",2018,"91","Texas","19","Pearland",2,"22,874"
"Iraq",2018,"91","Texas","19","San Antonio",4,"22,874"
"Iraq",2018,"91","Texas","19","Texas City",1,"22,874"
"Iraq",2018,"91","Utah","1","Salt Lake City",1,"22,874"
"Iraq",2018,"91","Virginia","4","Falls Church",2,"22,874"
"Iraq",2018,"91","Virginia","4","Harrisonburg",2,"22,874"
"Iraq",2018,"91","Washington","3","Kennewick",1,"22,874"
"Iraq",2018,"91","Washington","3","Vancouver",2,"22,874"
"Israel",2018,"1","Michigan","1","Ann Arbor",1,"22,874"
"Ivory Coast",2018,"14","Arizona","1","Phoenix",1,"22,874"
"Ivory Coast",2018,"14","California","2","Citrus Heights",1,"22,874"
"Ivory Coast",2018,"14","California","2","Oakland",1,"22,874"
"Ivory Coast",2018,"14","Illinois","1","Rockford",1,"22,874"
"Ivory Coast",2018,"14","New Jersey","2","Elizabeth",2,"22,874"
"Ivory Coast",2018,"14","Pennsylvania","3","Chester",1,"22,874"
"Ivory Coast",2018,"14","Pennsylvania","3","Philadelphia",2,"22,874"
"Ivory Coast",2018,"14","Texas","4","Abilene",4,"22,874"
"Ivory Coast",2018,"14","Virginia","1","Richmond",1,"22,874"
"Jamaica",2018,"1","Florida","1","Doral",1,"22,874"
"Jordan",2018,"1","Arizona","1","Tucson",1,"22,874"
"Kazakhstan",2018,"51","California","28","Sacramento",12,"22,874"
"Kazakhstan",2018,"51","California","28","West Sacramento",16,"22,874"
"Kazakhstan",2018,"51","Maryland","2","Derwood",2,"22,874"
"Kazakhstan",2018,"51","Massachusetts","5","Westfield",5,"22,874"
"Kazakhstan",2018,"51","Minnesota","9","Eagan",2,"22,874"
"Kazakhstan",2018,"51","Minnesota","9","Minneapolis",4,"22,874"
"Kazakhstan",2018,"51","Minnesota","9","Prior Lake",3,"22,874"
"Kazakhstan",2018,"51","Oregon","1","Portland",1,"22,874"
"Kazakhstan",2018,"51","Washington","6","Spokane",2,"22,874"
"Kazakhstan",2018,"51","Washington","6","Tacoma",4,"22,874"
"Kenya",2018,"14","California","2","San Diego",2,"22,874"
"Kenya",2018,"14","Kentucky","4","Louisville",4,"22,874"
"Kenya",2018,"14","Maine","2","Portland",2,"22,874"
"Kenya",2018,"14","Michigan","1","Grand Rapids",1,"22,874"
"Kenya",2018,"14","Tennessee","3","Memphis",3,"22,874"
"Kenya",2018,"14","Washington","2","Des Moines",2,"22,874"
"Korea, North",2018,"6","California","2","San Jose",2,"22,874"
"Korea, North",2018,"6","Kentucky","1","Louisville",1,"22,874"
"Korea, North",2018,"6","Michigan","1","Kalamazoo",1,"22,874"
"Korea, North",2018,"6","Utah","2","Salt Lake City",2,"22,874"
"Kuwait",2018,"1","Minnesota","1","Minneapolis",1,"22,874"
"Kyrgyzstan",2018,"33","California","3","Fair Oaks",3,"22,874"
"Kyrgyzstan",2018,"33","Massachusetts","1","West Springfield",1,"22,874"
"Kyrgyzstan",2018,"33","New Jersey","7","Elizabeth",7,"22,874"
"Kyrgyzstan",2018,"33","New York","5","New York",5,"22,874"
"Kyrgyzstan",2018,"33","Ohio","2","Parma",2,"22,874"
"Kyrgyzstan",2018,"33","Oregon","1","Portland",1,"22,874"
"Kyrgyzstan",2018,"33","Pennsylvania","2","Philadelphia",2,"22,874"
"Kyrgyzstan",2018,"33","Washington","12","Kent",7,"22,874"
"Kyrgyzstan",2018,"33","Washington","12","Spokane",3,"22,874"
"Kyrgyzstan",2018,"33","Washington","12","Vancouver",2,"22,874"
"Liberia",2018,"6","Arizona","1","Phoenix",1,"22,874"
"Liberia",2018,"6","Ohio","2","Akron",2,"22,874"
"Liberia",2018,"6","Pennsylvania","2","Darby",1,"22,874"
"Liberia",2018,"6","Pennsylvania","2","Upper Darby",1,"22,874"
"Liberia",2018,"6","Rhode Island","1","Providence",1,"22,874"
"Libya",2018,"1","Pennsylvania","1","Erie",1,"22,874"
"Moldova",2018,"127","Alaska","4","Wasilla",4,"22,874"
"Moldova",2018,"127","Arizona","1","Glendale",1,"22,874"
"Moldova",2018,"127","California","57","Carmichael",16,"22,874"
"Moldova",2018,"127","California","57","North Highlands",9,"22,874"
"Moldova",2018,"127","California","57","Penryn",9,"22,874"
"Moldova",2018,"127","California","57","Rancho Cordova",4,"22,874"
"Moldova",2018,"127","California","57","Rio Linda",2,"22,874"
"Moldova",2018,"127","California","57","Sacramento",17,"22,874"
"Moldova",2018,"127","Illinois","7","Aurora",3,"22,874"
"Moldova",2018,"127","Illinois","7","Chicago",4,"22,874"
"Moldova",2018,"127","Maryland","1","Baltimore",1,"22,874"
"Moldova",2018,"127","Massachusetts","7","West Springfield",1,"22,874"
"Moldova",2018,"127","Massachusetts","7","Westfield",6,"22,874"
"Moldova",2018,"127","Minnesota","4","Minneapolis",4,"22,874"
"Moldova",2018,"127","New Jersey","4","Elizabeth",4,"22,874"
"Moldova",2018,"127","New York","1","Cohoes",1,"22,874"
"Moldova",2018,"127","North Carolina","1","Asheville",1,"22,874"
"Moldova",2018,"127","Oregon","6","Portland",6,"22,874"
"Moldova",2018,"127","Washington","34","Federal Way",1,"22,874"
"Moldova",2018,"127","Washington","34","Renton",5,"22,874"
"Moldova",2018,"127","Washington","34","Spokane",1,"22,874"
"Moldova",2018,"127","Washington","34","Tacoma",2,"22,874"
"Moldova",2018,"127","Washington","34","University Place",2,"22,874"
"Moldova",2018,"127","Washington","34","Vancouver",23,"22,874"
"Nepal",2018,"7","Georgia","1","Clarkston",1,"22,874"
"Nepal",2018,"7","Kentucky","2","Louisville",2,"22,874"
"Nepal",2018,"7","Massachusetts","1","Worcester",1,"22,874"
"Nepal",2018,"7","Michigan","1","Lansing",1,"22,874"
"Nepal",2018,"7","Nebraska","1","Omaha",1,"22,874"
"Nepal",2018,"7","Texas","1","Austin",1,"22,874"
"Niger",2018,"2","Georgia","1","Atlanta",1,"22,874"
"Niger",2018,"2","Nevada","1","Las Vegas",1,"22,874"
"Nigeria",2018,"1","Michigan","1","Traverse City",1,"22,874"
"Pakistan",2018,"493","Arizona","47","Glendale",21,"22,874"
"Pakistan",2018,"493","Arizona","47","Phoenix",4,"22,874"
"Pakistan",2018,"493","Arizona","47","Tucson",22,"22,874"
"Pakistan",2018,"493","California","33","Glendale",6,"22,874"
"Pakistan",2018,"493","California","33","Los Gatos",1,"22,874"
"Pakistan",2018,"493","California","33","San Diego",18,"22,874"
"Pakistan",2018,"493","California","33","San Jose",3,"22,874"
"Pakistan",2018,"493","California","33","Turlock",5,"22,874"
"Pakistan",2018,"493","Colorado","3","Denver",3,"22,874"
"Pakistan",2018,"493","Delaware","3","Wilmington",3,"22,874"
"Pakistan",2018,"493","Florida","12","Clearwater",4,"22,874"
"Pakistan",2018,"493","Florida","12","Doral",4,"22,874"
"Pakistan",2018,"493","Florida","12","Jacksonville",1,"22,874"
"Pakistan",2018,"493","Florida","12","West Palm Beach",3,"22,874"
"Pakistan",2018,"493","Georgia","24","Atlanta",24,"22,874"
"Pakistan",2018,"493","Idaho","4","Boise",4,"22,874"
"Pakistan",2018,"493","Illinois","15","Chicago",8,"22,874"
"Pakistan",2018,"493","Illinois","15","Oak Brook",2,"22,874"
"Pakistan",2018,"493","Illinois","15","Villa Park",5,"22,874"
"Pakistan",2018,"493","Kentucky","4","Louisville",4,"22,874"
"Pakistan",2018,"493","Maryland","33","Baltimore",19,"22,874"
"Pakistan",2018,"493","Maryland","33","Dundalk",1,"22,874"
"Pakistan",2018,"493","Maryland","33","Essex",2,"22,874"
"Pakistan",2018,"493","Maryland","33","Riverdale",1,"22,874"
"Pakistan",2018,"493","Maryland","33","Silver Spring",10,"22,874"
"Pakistan",2018,"493","Michigan","14","Ann Arbor",1,"22,874"
"Pakistan",2018,"493","Michigan","14","Grand Rapids",13,"22,874"
"Pakistan",2018,"493","Missouri","7","Kansas City",7,"22,874"
"Pakistan",2018,"493","Nevada","15","Las Vegas",15,"22,874"
"Pakistan",2018,"493","New Jersey","33","Cranbury",3,"22,874"
"Pakistan",2018,"493","New Jersey","33","Elizabeth",25,"22,874"
"Pakistan",2018,"493","New Jersey","33","Jersey City",5,"22,874"
"Pakistan",2018,"493","New York","42","Albany",12,"22,874"
"Pakistan",2018,"493","New York","42","Buffalo",8,"22,874"
"Pakistan",2018,"493","New York","42","New York",13,"22,874"
"Pakistan",2018,"493","New York","42","Queens Village",4,"22,874"
"Pakistan",2018,"493","New York","42","Rochester",5,"22,874"
"Pakistan",2018,"493","North Carolina","19","Cary",3,"22,874"
"Pakistan",2018,"493","North Carolina","19","Durham",11,"22,874"
"Pakistan",2018,"493","North Carolina","19","Greensboro",3,"22,874"
"Pakistan",2018,"493","North Carolina","19","Raleigh",2,"22,874"
"Pakistan",2018,"493","Ohio","28","Canton",3,"22,874"
"Pakistan",2018,"493","Ohio","28","Cleveland Heights",4,"22,874"
"Pakistan",2018,"493","Ohio","28","Columbus",5,"22,874"
"Pakistan",2018,"493","Ohio","28","Toledo",16,"22,874"
"Pakistan",2018,"493","Oregon","4","Portland",4,"22,874"
"Pakistan",2018,"493","Pennsylvania","57","Erie",12,"22,874"
"Pakistan",2018,"493","Pennsylvania","57","Lancaster",2,"22,874"
"Pakistan",2018,"493","Pennsylvania","57","Mechanicsburg",2,"22,874"
"Pakistan",2018,"493","Pennsylvania","57","Philadelphia",33,"22,874"
"Pakistan",2018,"493","Pennsylvania","57","Pittsburgh",7,"22,874"
"Pakistan",2018,"493","Pennsylvania","57","Roslyn",1,"22,874"
"Pakistan",2018,"493","Tennessee","3","Knoxville",3,"22,874"
"Pakistan",2018,"493","Texas","42","Dallas",2,"22,874"
"Pakistan",2018,"493","Texas","42","Fort Worth",10,"22,874"
"Pakistan",2018,"493","Texas","42","Houston",19,"22,874"
"Pakistan",2018,"493","Texas","42","San Antonio",11,"22,874"
"Pakistan",2018,"493","Utah","3","Salt Lake City",3,"22,874"
"Pakistan",2018,"493","Virginia","25","Charlottesville",1,"22,874"
"Pakistan",2018,"493","Virginia","25","Colonial Heights",1,"22,874"
"Pakistan",2018,"493","Virginia","25","Falls Church",3,"22,874"
"Pakistan",2018,"493","Virginia","25","Richmond",14,"22,874"
"Pakistan",2018,"493","Virginia","25","Woodbridge",6,"22,874"
"Pakistan",2018,"493","Washington","3","Kent",2,"22,874"
"Pakistan",2018,"493","Washington","3","Seattle",1,"22,874"
"Pakistan",2018,"493","Wisconsin","20","Madison",3,"22,874"
"Pakistan",2018,"493","Wisconsin","20","Milwaukee",5,"22,874"
"Pakistan",2018,"493","Wisconsin","20","Oshkosh",12,"22,874"
"Republic of South Sudan",2018,"2","Georgia","1","Stone Mountain",1,"22,874"
"Republic of South Sudan",2018,"2","New York","1","Rochester",1,"22,874"
"Russia",2018,"328","California","67","El Dorado Hills",3,"22,874"
"Russia",2018,"328","California","67","Glendale",2,"22,874"
"Russia",2018,"328","California","67","Los Angeles",1,"22,874"
"Russia",2018,"328","California","67","Los Gatos",2,"22,874"
"Russia",2018,"328","California","67","Oakland",8,"22,874"
"Russia",2018,"328","California","67","Rancho Cordova",3,"22,874"
"Russia",2018,"328","California","67","Rio Linda",10,"22,874"
"Russia",2018,"328","California","67","Sacramento",20,"22,874"
"Russia",2018,"328","California","67","Turlock",2,"22,874"
