"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Colombia",2016,"476","Tennessee","6","Chattanooga","1","96,874"
"Colombia",2016,"476","Tennessee","6","Memphis","2","96,874"
"Colombia",2016,"476","Tennessee","6","Nashville","3","96,874"
"Colombia",2016,"476","Texas","10","Farmers Branch","3","96,874"
"Colombia",2016,"476","Texas","10","Fort Worth","7","96,874"
"Colombia",2016,"476","Virginia","10","Charlottesville","4","96,874"
"Colombia",2016,"476","Virginia","10","Harrisonburg","6","96,874"
"Colombia",2016,"476","Washington","33","Kennewick","4","96,874"
"Colombia",2016,"476","Washington","33","Richland","29","96,874"
"Congo",2016,"16","Arizona","1","Tucson","1","96,874"
"Congo",2016,"16","Kentucky","1","Louisville","1","96,874"
"Congo",2016,"16","Minnesota","4","Saint Paul","4","96,874"
"Congo",2016,"16","North Carolina","1","Greensboro","1","96,874"
"Congo",2016,"16","Pennsylvania","1","Scranton","1","96,874"
"Congo",2016,"16","Tennessee","5","Memphis","5","96,874"
"Congo",2016,"16","Texas","3","Houston","3","96,874"
"Croatia",2016,"2","Oregon","2","Portland","2","96,874"
"Cuba",2016,"351","Alabama","2","Mobile","2","96,874"
"Cuba",2016,"351","Arizona","6","Glendale","1","96,874"
"Cuba",2016,"351","Arizona","6","Phoenix","2","96,874"
"Cuba",2016,"351","Arizona","6","Tucson","3","96,874"
"Cuba",2016,"351","California","1","San Diego","1","96,874"
"Cuba",2016,"351","Florida","243","Clearwater","13","96,874"
"Cuba",2016,"351","Florida","243","Doral","12","96,874"
"Cuba",2016,"351","Florida","243","Fort Myers","2","96,874"
"Cuba",2016,"351","Florida","243","Hialeah","13","96,874"
"Cuba",2016,"351","Florida","243","Hialeah Gardens","4","96,874"
"Cuba",2016,"351","Florida","243","Homestead","3","96,874"
"Cuba",2016,"351","Florida","243","Jacksonville","8","96,874"
"Cuba",2016,"351","Florida","243","Largo","2","96,874"
"Cuba",2016,"351","Florida","243","Lauderdale Lakes","10","96,874"
"Cuba",2016,"351","Florida","243","Lehigh Acres","3","96,874"
"Cuba",2016,"351","Florida","243","Miami","74","96,874"
"Cuba",2016,"351","Florida","243","Miami Lakes","5","96,874"
"Cuba",2016,"351","Florida","243","Miami Springs","16","96,874"
"Cuba",2016,"351","Florida","243","Naples","8","96,874"
"Cuba",2016,"351","Florida","243","Orlando","14","96,874"
"Cuba",2016,"351","Florida","243","Palm Springs","18","96,874"
"Cuba",2016,"351","Florida","243","Sarasota","4","96,874"
"Cuba",2016,"351","Florida","243","Tampa","34","96,874"
"Cuba",2016,"351","Georgia","7","Austell","3","96,874"
"Cuba",2016,"351","Georgia","7","Cumming","2","96,874"
"Cuba",2016,"351","Georgia","7","Savannah","2","96,874"
"Cuba",2016,"351","Illinois","7","Chicago","1","96,874"
"Cuba",2016,"351","Illinois","7","Lansing","3","96,874"
"Cuba",2016,"351","Illinois","7","West Chicago","3","96,874"
"Cuba",2016,"351","Kentucky","12","Bowling Green","2","96,874"
"Cuba",2016,"351","Kentucky","12","Louisville","10","96,874"
"Cuba",2016,"351","Louisiana","3","Baton Rouge","3","96,874"
"Cuba",2016,"351","Maryland","4","Riverdale","4","96,874"
"Cuba",2016,"351","Missouri","3","Columbia","2","96,874"
"Cuba",2016,"351","Missouri","3","Kansas City","1","96,874"
"Cuba",2016,"351","Nevada","11","Las Vegas","11","96,874"
"Cuba",2016,"351","New Jersey","12","Elizabeth","11","96,874"
"Cuba",2016,"351","New Jersey","12","West New York","1","96,874"
"Cuba",2016,"351","New York","1","Syracuse","1","96,874"
"Cuba",2016,"351","North Carolina","1","High Point","1","96,874"
"Cuba",2016,"351","Oregon","1","Portland","1","96,874"
"Cuba",2016,"351","Pennsylvania","2","Leola","2","96,874"
"Cuba",2016,"351","Rhode Island","1","Providence","1","96,874"
"Cuba",2016,"351","Tennessee","4","Chattanooga","1","96,874"
"Cuba",2016,"351","Tennessee","4","Nashville","3","96,874"
"Cuba",2016,"351","Texas","26","Arlington","4","96,874"
"Cuba",2016,"351","Texas","26","Austin","5","96,874"
"Cuba",2016,"351","Texas","26","Dallas","2","96,874"
"Cuba",2016,"351","Texas","26","Houston","8","96,874"
"Cuba",2016,"351","Texas","26","Irving","1","96,874"
"Cuba",2016,"351","Texas","26","Katy","2","96,874"
"Cuba",2016,"351","Texas","26","San Antonio","4","96,874"
"Cuba",2016,"351","Virginia","1","Newport News","1","96,874"
"Cuba",2016,"351","Wisconsin","3","Oshkosh","3","96,874"
"Dem. Rep. Congo",2016,"19,829","Alabama","54","Mobile","54","96,874"
"Dem. Rep. Congo",2016,"19,829","Alaska","24","Anchorage","24","96,874"
"Dem. Rep. Congo",2016,"19,829","Arizona","1,608","Avondale","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Arizona","1,608","Glendale","398","96,874"
"Dem. Rep. Congo",2016,"19,829","Arizona","1,608","Phoenix","679","96,874"
"Dem. Rep. Congo",2016,"19,829","Arizona","1,608","Tucson","530","96,874"
"Dem. Rep. Congo",2016,"19,829","Arkansas","4","Fayetteville","4","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","Campbell","3","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","El Cajon","27","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","Irvine","1","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","La Mesa","13","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","Los Angeles","1","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","Oakland","13","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","Sacramento","18","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","San Diego","635","96,874"
"Dem. Rep. Congo",2016,"19,829","California","713","San Jose","2","96,874"
"Dem. Rep. Congo",2016,"19,829","Colorado","258","Aurora","19","96,874"
"Dem. Rep. Congo",2016,"19,829","Colorado","258","Colorado Springs","73","96,874"
"Dem. Rep. Congo",2016,"19,829","Colorado","258","Denver","163","96,874"
"Dem. Rep. Congo",2016,"19,829","Colorado","258","Greeley","3","96,874"
"Dem. Rep. Congo",2016,"19,829","Connecticut","250","Bridgeport","71","96,874"
"Dem. Rep. Congo",2016,"19,829","Connecticut","250","Hartford","106","96,874"
"Dem. Rep. Congo",2016,"19,829","Connecticut","250","New Haven","67","96,874"
"Dem. Rep. Congo",2016,"19,829","Connecticut","250","Norwich","6","96,874"
"Dem. Rep. Congo",2016,"19,829","District of Columbia","1","Washington","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Clearwater","87","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Delray Beach","15","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Doral","33","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Jacksonville","106","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Lake Worth","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Lauderdale Lakes","26","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Miami","36","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Orlando","140","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Tallahassee","168","96,874"
"Dem. Rep. Congo",2016,"19,829","Florida","735","Tampa","123","96,874"
"Dem. Rep. Congo",2016,"19,829","Georgia","856","Atlanta","718","96,874"
"Dem. Rep. Congo",2016,"19,829","Georgia","856","Clarkston","16","96,874"
"Dem. Rep. Congo",2016,"19,829","Georgia","856","Savannah","4","96,874"
"Dem. Rep. Congo",2016,"19,829","Georgia","856","Stone Mountain","118","96,874"
"Dem. Rep. Congo",2016,"19,829","Idaho","600","Boise","391","96,874"
"Dem. Rep. Congo",2016,"19,829","Idaho","600","Twin Falls","209","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Aurora","40","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Carol Stream","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Chicago","333","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Evanston","8","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Glen Ellyn","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Moline","60","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Rock Island","8","96,874"
"Dem. Rep. Congo",2016,"19,829","Illinois","568","Rockford","117","96,874"
"Dem. Rep. Congo",2016,"19,829","Indiana","299","Indianapolis","299","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","Altoona","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","Cedar Rapids","65","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","Des Moines","183","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","Iowa City","10","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","Johnston","2","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","Urbandale","21","96,874"
"Dem. Rep. Congo",2016,"19,829","Iowa","287","West Des Moines","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Kansas","389","Kansas City","80","96,874"
"Dem. Rep. Congo",2016,"19,829","Kansas","389","Olathe","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Kansas","389","Wichita","304","96,874"
"Dem. Rep. Congo",2016,"19,829","Kentucky","911","Bowling Green","223","96,874"
"Dem. Rep. Congo",2016,"19,829","Kentucky","911","Georgetown","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Kentucky","911","Lexington","239","96,874"
"Dem. Rep. Congo",2016,"19,829","Kentucky","911","Louisville","444","96,874"
"Dem. Rep. Congo",2016,"19,829","Louisiana","21","Baton Rouge","21","96,874"
"Dem. Rep. Congo",2016,"19,829","Maine","168","Portland","168","96,874"
"Dem. Rep. Congo",2016,"19,829","Maryland","406","Baltimore","258","96,874"
"Dem. Rep. Congo",2016,"19,829","Maryland","406","Riverdale","58","96,874"
"Dem. Rep. Congo",2016,"19,829","Maryland","406","Silver Spring","90","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","Boston","30","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","Lowell","90","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","Randolph","10","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","South Boston","9","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","Springfield","48","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","Waltham","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","West Springfield","45","96,874"
"Dem. Rep. Congo",2016,"19,829","Massachusetts","317","Worcester","84","96,874"
"Dem. Rep. Congo",2016,"19,829","Michigan","788","Battle Creek","14","96,874"
"Dem. Rep. Congo",2016,"19,829","Michigan","788","Grand Rapids","481","96,874"
"Dem. Rep. Congo",2016,"19,829","Michigan","788","Lansing","261","96,874"
"Dem. Rep. Congo",2016,"19,829","Michigan","788","Troy","32","96,874"
"Dem. Rep. Congo",2016,"19,829","Minnesota","98","Bloomington","6","96,874"
"Dem. Rep. Congo",2016,"19,829","Minnesota","98","Brooklyn Center","6","96,874"
"Dem. Rep. Congo",2016,"19,829","Minnesota","98","Chaska","14","96,874"
"Dem. Rep. Congo",2016,"19,829","Minnesota","98","Minneapolis","34","96,874"
"Dem. Rep. Congo",2016,"19,829","Minnesota","98","Richfield","11","96,874"
"Dem. Rep. Congo",2016,"19,829","Minnesota","98","Saint Paul","27","96,874"
"Dem. Rep. Congo",2016,"19,829","Mississippi","1","Jackson","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Arnold","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Caulfield","8","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Columbia","93","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Gladstone","7","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Kansas City","279","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Saint Louis","191","96,874"
"Dem. Rep. Congo",2016,"19,829","Missouri","673","Springfield","90","96,874"
"Dem. Rep. Congo",2016,"19,829","Montana","27","Missoula","27","96,874"
"Dem. Rep. Congo",2016,"19,829","Nebraska","131","Omaha","131","96,874"
"Dem. Rep. Congo",2016,"19,829","Nevada","343","Las Vegas","326","96,874"
"Dem. Rep. Congo",2016,"19,829","Nevada","343","Reno","17","96,874"
"Dem. Rep. Congo",2016,"19,829","New Hampshire","291","Concord","184","96,874"
"Dem. Rep. Congo",2016,"19,829","New Hampshire","291","Manchester","88","96,874"
"Dem. Rep. Congo",2016,"19,829","New Hampshire","291","Nashua","19","96,874"
"Dem. Rep. Congo",2016,"19,829","New Jersey","60","Elizabeth","54","96,874"
"Dem. Rep. Congo",2016,"19,829","New Jersey","60","Jersey City","6","96,874"
"Dem. Rep. Congo",2016,"19,829","New Mexico","160","Albuquerque","160","96,874"
"Dem. Rep. Congo",2016,"19,829","New York","1,168","Albany","72","96,874"
"Dem. Rep. Congo",2016,"19,829","New York","1,168","Buffalo","534","96,874"
"Dem. Rep. Congo",2016,"19,829","New York","1,168","New York","7","96,874"
"Dem. Rep. Congo",2016,"19,829","New York","1,168","Rochester","147","96,874"
"Dem. Rep. Congo",2016,"19,829","New York","1,168","Syracuse","376","96,874"
"Dem. Rep. Congo",2016,"19,829","New York","1,168","Utica","32","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Carrboro","2","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Charlotte","97","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Durham","149","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Goldsboro","1","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Greensboro","287","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","High Point","99","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Jamestown","3","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","New Bern","86","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Raleigh","277","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Wilmington","118","96,874"
"Dem. Rep. Congo",2016,"19,829","North Carolina","1,138","Winston-Salem","19","96,874"
"Dem. Rep. Congo",2016,"19,829","North Dakota","70","Bismarck","19","96,874"
"Dem. Rep. Congo",2016,"19,829","North Dakota","70","Fargo","47","96,874"
"Dem. Rep. Congo",2016,"19,829","North Dakota","70","Grand Forks","4","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Akron","197","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Cincinnati","107","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Cleveland","230","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Cleveland Heights","62","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Columbus","162","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Dayton","222","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Hamilton","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Kettering","10","96,874"
"Dem. Rep. Congo",2016,"19,829","Ohio","996","Lakewood","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Oklahoma","4","Oklahoma City","4","96,874"
"Dem. Rep. Congo",2016,"19,829","Oregon","153","Portland","153","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Allentown","16","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Erie","186","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Harrisburg","23","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Lancaster","177","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Mechanicsburg","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","New Cumberland","6","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Norristown","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Philadelphia","175","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Pittsburgh","127","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Roslyn","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Pennsylvania","819","Scranton","98","96,874"
"Dem. Rep. Congo",2016,"19,829","Rhode Island","134","Providence","134","96,874"
"Dem. Rep. Congo",2016,"19,829","South Carolina","102","Columbia","79","96,874"
"Dem. Rep. Congo",2016,"19,829","South Carolina","102","Spartanburg","23","96,874"
"Dem. Rep. Congo",2016,"19,829","South Dakota","96","Sioux Falls","96","96,874"
"Dem. Rep. Congo",2016,"19,829","Tennessee","609","Antioch","7","96,874"
"Dem. Rep. Congo",2016,"19,829","Tennessee","609","Knoxville","97","96,874"
"Dem. Rep. Congo",2016,"19,829","Tennessee","609","Memphis","58","96,874"
"Dem. Rep. Congo",2016,"19,829","Tennessee","609","Nashville","447","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Abilene","182","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Amarillo","71","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Austin","167","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Dallas","369","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Fort Worth","630","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Haltom City","5","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Houston","598","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Midland","10","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Odessa","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Saginaw","2","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","San Antonio","186","96,874"
"Dem. Rep. Congo",2016,"19,829","Texas","2,225","Watauga","4","96,874"
"Dem. Rep. Congo",2016,"19,829","Utah","382","Murray","13","96,874"
"Dem. Rep. Congo",2016,"19,829","Utah","382","Salt Lake City","362","96,874"
"Dem. Rep. Congo",2016,"19,829","Utah","382","Taylorsville","7","96,874"
"Dem. Rep. Congo",2016,"19,829","Vermont","78","Burlington","51","96,874"
"Dem. Rep. Congo",2016,"19,829","Vermont","78","Colchester","26","96,874"
"Dem. Rep. Congo",2016,"19,829","Vermont","78","South Burlington","1","96,874"
"Dem. Rep. Congo",2016,"19,829","Virginia","350","Charlottesville","36","96,874"
"Dem. Rep. Congo",2016,"19,829","Virginia","350","Harrisonburg","99","96,874"
"Dem. Rep. Congo",2016,"19,829","Virginia","350","Newport News","116","96,874"
"Dem. Rep. Congo",2016,"19,829","Virginia","350","Richmond","70","96,874"
"Dem. Rep. Congo",2016,"19,829","Virginia","350","Roanoke","29","96,874"
"Dem. Rep. Congo",2016,"19,829","Washington","202","Kent","8","96,874"
"Dem. Rep. Congo",2016,"19,829","Washington","202","Richland","37","96,874"
"Dem. Rep. Congo",2016,"19,829","Washington","202","Seattle","64","96,874"
"Dem. Rep. Congo",2016,"19,829","Washington","202","Spokane","91","96,874"
"Dem. Rep. Congo",2016,"19,829","Washington","202","Tacoma","2","96,874"
"Dem. Rep. Congo",2016,"19,829","Wisconsin","262","Appleton","32","96,874"
"Dem. Rep. Congo",2016,"19,829","Wisconsin","262","Milwaukee","165","96,874"
"Dem. Rep. Congo",2016,"19,829","Wisconsin","262","Ohskosh","6","96,874"
"Dem. Rep. Congo",2016,"19,829","Wisconsin","262","Oshkosh","59","96,874"
"Djibouti",2016,"2","Utah","2","Logan","2","96,874"
"Egypt",2016,"27","California","11","Anaheim","3","96,874"
"Egypt",2016,"27","California","11","Huntington Beach","3","96,874"
"Egypt",2016,"27","California","11","Los Angeles","1","96,874"
"Egypt",2016,"27","California","11","San Diego","4","96,874"
"Egypt",2016,"27","Illinois","2","Glen Ellyn","2","96,874"
"Egypt",2016,"27","Maryland","3","Baltimore","3","96,874"
"Egypt",2016,"27","New Jersey","5","Elizabeth","4","96,874"
"Egypt",2016,"27","New Jersey","5","Jersey City","1","96,874"
"Egypt",2016,"27","New York","3","Buffalo","2","96,874"
"Egypt",2016,"27","New York","3","Rochester","1","96,874"
"Egypt",2016,"27","South Carolina","1","Greer","1","96,874"
"Egypt",2016,"27","Texas","2","Houston","2","96,874"
"El Salvador",2016,"757","Arkansas","2","Russellville","1","96,874"
"El Salvador",2016,"757","Arkansas","2","Springdale","1","96,874"
"El Salvador",2016,"757","California","150","Antioch","1","96,874"
"El Salvador",2016,"757","California","150","Bell","2","96,874"
"El Salvador",2016,"757","California","150","Burbank","1","96,874"
"El Salvador",2016,"757","California","150","Fontana","2","96,874"
"El Salvador",2016,"757","California","150","Glendale","27","96,874"
"El Salvador",2016,"757","California","150","Huntington Park","5","96,874"
"El Salvador",2016,"757","California","150","Long Beach","1","96,874"
"El Salvador",2016,"757","California","150","Los Angeles","44","96,874"
"El Salvador",2016,"757","California","150","Mendota","2","96,874"
"El Salvador",2016,"757","California","150","North Hills","3","96,874"
"El Salvador",2016,"757","California","150","North Hollywood","2","96,874"
"El Salvador",2016,"757","California","150","Oakland","22","96,874"
"El Salvador",2016,"757","California","150","Oxnard","4","96,874"
"El Salvador",2016,"757","California","150","Pacoima","3","96,874"
"El Salvador",2016,"757","California","150","Palmdale","2","96,874"
"El Salvador",2016,"757","California","150","Panorama City","1","96,874"
"El Salvador",2016,"757","California","150","Paramount","1","96,874"
"El Salvador",2016,"757","California","150","Perris","3","96,874"
"El Salvador",2016,"757","California","150","Reseda","4","96,874"
"El Salvador",2016,"757","California","150","San Bernardino","2","96,874"
"El Salvador",2016,"757","California","150","San Jose","6","96,874"
"El Salvador",2016,"757","California","150","Turlock","3","96,874"
"El Salvador",2016,"757","California","150","Van Nuys","2","96,874"
"El Salvador",2016,"757","California","150","Whittier","4","96,874"
"El Salvador",2016,"757","California","150","Woodland","3","96,874"
"El Salvador",2016,"757","Colorado","12","Denver","12","96,874"
"El Salvador",2016,"757","District of Columbia","1","Washington","1","96,874"
"El Salvador",2016,"757","Florida","20","Clearwater","2","96,874"
"El Salvador",2016,"757","Florida","20","Delray Beach","1","96,874"
"El Salvador",2016,"757","Florida","20","Fort Lauderdale","1","96,874"
"El Salvador",2016,"757","Florida","20","Hialeah","1","96,874"
"El Salvador",2016,"757","Florida","20","Homestead","1","96,874"
"El Salvador",2016,"757","Florida","20","Kissimmee","1","96,874"
"El Salvador",2016,"757","Florida","20","Lantana","2","96,874"
"El Salvador",2016,"757","Florida","20","Lauderdale Lakes","1","96,874"
"El Salvador",2016,"757","Florida","20","Miami","3","96,874"
"El Salvador",2016,"757","Florida","20","North Lauderdale","2","96,874"
"El Salvador",2016,"757","Florida","20","Orlando","2","96,874"
"El Salvador",2016,"757","Florida","20","West Palm Beach","3","96,874"
"El Salvador",2016,"757","Georgia","94","Athens","2","96,874"
"El Salvador",2016,"757","Georgia","94","Atlanta","42","96,874"
"El Salvador",2016,"757","Georgia","94","Buford","3","96,874"
"El Salvador",2016,"757","Georgia","94","Carlton","2","96,874"
"El Salvador",2016,"757","Georgia","94","Cartersville","1","96,874"
"El Salvador",2016,"757","Georgia","94","Commerce","1","96,874"
"El Salvador",2016,"757","Georgia","94","Covington","5","96,874"
"El Salvador",2016,"757","Georgia","94","Douglasville","2","96,874"
"El Salvador",2016,"757","Georgia","94","Dunwoody","1","96,874"
"El Salvador",2016,"757","Georgia","94","East Point","1","96,874"
"El Salvador",2016,"757","Georgia","94","Gainesville","2","96,874"
"El Salvador",2016,"757","Georgia","94","Lawrenceville","8","96,874"
"El Salvador",2016,"757","Georgia","94","Lilburn","3","96,874"
"El Salvador",2016,"757","Georgia","94","Mableton","3","96,874"
"El Salvador",2016,"757","Georgia","94","Marietta","5","96,874"
"El Salvador",2016,"757","Georgia","94","Norcross","6","96,874"
"El Salvador",2016,"757","Georgia","94","Powder Springs","1","96,874"
"El Salvador",2016,"757","Georgia","94","Roswell","3","96,874"
"El Salvador",2016,"757","Georgia","94","Smyrna","1","96,874"
"El Salvador",2016,"757","Georgia","94","Winder","1","96,874"
"El Salvador",2016,"757","Georgia","94","Woodstock","1","96,874"
"El Salvador",2016,"757","Illinois","5","Chicago","3","96,874"
"El Salvador",2016,"757","Illinois","5","Wheeling","2","96,874"
"El Salvador",2016,"757","Indiana","2","Evansville","1","96,874"
"El Salvador",2016,"757","Indiana","2","Indianapolis","1","96,874"
"El Salvador",2016,"757","Iowa","5","Des Moines","3","96,874"
"El Salvador",2016,"757","Iowa","5","Osceola","2","96,874"
"El Salvador",2016,"757","Kentucky","1","Bowling Green","1","96,874"
"El Salvador",2016,"757","Louisiana","1","New Orleans","1","96,874"
"El Salvador",2016,"757","Maryland","81","Baltimore","26","96,874"
"El Salvador",2016,"757","Maryland","81","Elkridge","3","96,874"
"El Salvador",2016,"757","Maryland","81","Hanover","1","96,874"
"El Salvador",2016,"757","Maryland","81","Hyattsville","2","96,874"
"El Salvador",2016,"757","Maryland","81","Montgomery Village","1","96,874"
"El Salvador",2016,"757","Maryland","81","Riverdale","2","96,874"
"El Salvador",2016,"757","Maryland","81","Silver Spring","46","96,874"
"El Salvador",2016,"757","Massachusetts","37","Boston","8","96,874"
"El Salvador",2016,"757","Massachusetts","37","Chelsea","5","96,874"
"El Salvador",2016,"757","Massachusetts","37","East Boston","8","96,874"
"El Salvador",2016,"757","Massachusetts","37","Everett","3","96,874"
"El Salvador",2016,"757","Massachusetts","37","Hyannis","4","96,874"
"El Salvador",2016,"757","Massachusetts","37","Lynn","2","96,874"
"El Salvador",2016,"757","Massachusetts","37","Nantucket","2","96,874"
"El Salvador",2016,"757","Massachusetts","37","Revere","1","96,874"
"El Salvador",2016,"757","Massachusetts","37","Somerville","3","96,874"
"El Salvador",2016,"757","Massachusetts","37","South Boston","1","96,874"
"El Salvador",2016,"757","Michigan","3","Troy","3","96,874"
"El Salvador",2016,"757","Minnesota","10","Bloomington","2","96,874"
"El Salvador",2016,"757","Minnesota","10","Richfield","1","96,874"
"El Salvador",2016,"757","Minnesota","10","Rochester","1","96,874"
"El Salvador",2016,"757","Minnesota","10","Saint Paul","6","96,874"
"El Salvador",2016,"757","Missouri","1","Kansas City","1","96,874"
"El Salvador",2016,"757","Nevada","8","Las Vegas","6","96,874"
"El Salvador",2016,"757","Nevada","8","Reno","2","96,874"
"El Salvador",2016,"757","New Hampshire","1","Nashua","1","96,874"
"El Salvador",2016,"757","New Jersey","18","Elizabeth","4","96,874"
"El Salvador",2016,"757","New Jersey","18","Jersey City","14","96,874"
"El Salvador",2016,"757","New York","62","Amityville","2","96,874"
"El Salvador",2016,"757","New York","62","Bay Shore","2","96,874"
"El Salvador",2016,"757","New York","62","Bellport","4","96,874"
"El Salvador",2016,"757","New York","62","Brentwood","10","96,874"
"El Salvador",2016,"757","New York","62","Central Islip","2","96,874"
"El Salvador",2016,"757","New York","62","Copiague","1","96,874"
"El Salvador",2016,"757","New York","62","Freeport","4","96,874"
"El Salvador",2016,"757","New York","62","Fresh Meadows","1","96,874"
"El Salvador",2016,"757","New York","62","Great Neck","3","96,874"
"El Salvador",2016,"757","New York","62","Hempstead","3","96,874"
"El Salvador",2016,"757","New York","62","Levittown","1","96,874"
"El Salvador",2016,"757","New York","62","Mamaroneck","1","96,874"
"El Salvador",2016,"757","New York","62","Mineola","3","96,874"
"El Salvador",2016,"757","New York","62","New York","9","96,874"
