"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Burma",2017,"3,724","Washington","65","Seattle",36,"33,393"
"Burma",2017,"3,724","Washington","65","Spokane",11,"33,393"
"Burma",2017,"3,724","Washington","65","Tukwila",2,"33,393"
"Burma",2017,"3,724","Washington","65","Vancouver",2,"33,393"
"Burma",2017,"3,724","West Virginia","4","Moorefield",4,"33,393"
"Burma",2017,"3,724","Wisconsin","319","Greendale",1,"33,393"
"Burma",2017,"3,724","Wisconsin","319","Greenfield",3,"33,393"
"Burma",2017,"3,724","Wisconsin","319","Milwaukee",305,"33,393"
"Burma",2017,"3,724","Wisconsin","319","Sheboygan",10,"33,393"
"Burundi",2017,"136","Arizona","17","Phoenix",10,"33,393"
"Burundi",2017,"136","Arizona","17","Tolleson",3,"33,393"
"Burundi",2017,"136","Arizona","17","Tucson",4,"33,393"
"Burundi",2017,"136","California","2","San Diego",2,"33,393"
"Burundi",2017,"136","Connecticut","7","Hartford",7,"33,393"
"Burundi",2017,"136","Illinois","15","Rockford",15,"33,393"
"Burundi",2017,"136","Massachusetts","15","Lowell",5,"33,393"
"Burundi",2017,"136","Massachusetts","15","Newton",6,"33,393"
"Burundi",2017,"136","Massachusetts","15","Springfield",4,"33,393"
"Burundi",2017,"136","Michigan","4","Grand Rapids",3,"33,393"
"Burundi",2017,"136","Michigan","4","Lansing",1,"33,393"
"Burundi",2017,"136","Missouri","2","Columbia",2,"33,393"
"Burundi",2017,"136","New York","16","Buffalo",7,"33,393"
"Burundi",2017,"136","New York","16","Syracuse",9,"33,393"
"Burundi",2017,"136","Ohio","10","Cleveland",10,"33,393"
"Burundi",2017,"136","Rhode Island","11","Providence",11,"33,393"
"Burundi",2017,"136","Tennessee","5","Knoxville",5,"33,393"
"Burundi",2017,"136","Texas","23","Abilene",6,"33,393"
"Burundi",2017,"136","Texas","23","Austin",6,"33,393"
"Burundi",2017,"136","Texas","23","Fort Worth",11,"33,393"
"Burundi",2017,"136","Utah","3","Salt Lake City",3,"33,393"
"Burundi",2017,"136","Virginia","5","Roanoke",5,"33,393"
"Burundi",2017,"136","Washington","1","Spokane",1,"33,393"
"Cambodia",2017,"3","North Carolina","3","High Point",3,"33,393"
"Cameroon",2017,"17","Arizona","1","Tucson",1,"33,393"
"Cameroon",2017,"17","Arkansas","2","Fayetteville",2,"33,393"
"Cameroon",2017,"17","California","1","San Diego",1,"33,393"
"Cameroon",2017,"17","Colorado","1","Denver",1,"33,393"
"Cameroon",2017,"17","Illinois","1","Chicago",1,"33,393"
"Cameroon",2017,"17","Kentucky","1","Lexington",1,"33,393"
"Cameroon",2017,"17","Michigan","1","Grand Rapids",1,"33,393"
"Cameroon",2017,"17","Nevada","6","Las Vegas",6,"33,393"
"Cameroon",2017,"17","Pennsylvania","1","Philadelphia",1,"33,393"
"Cameroon",2017,"17","Washington","2","Spokane",2,"33,393"
"Central African Republic",2017,"104","Arizona","15","Glendale",3,"33,393"
"Central African Republic",2017,"104","Arizona","15","Tucson",12,"33,393"
"Central African Republic",2017,"104","Colorado","2","Colorado Springs",2,"33,393"
"Central African Republic",2017,"104","Connecticut","3","Hartford",3,"33,393"
"Central African Republic",2017,"104","Florida","5","Tampa",5,"33,393"
"Central African Republic",2017,"104","Georgia","15","Atlanta",13,"33,393"
"Central African Republic",2017,"104","Georgia","15","Clarkston",2,"33,393"
"Central African Republic",2017,"104","Illinois","2","Chicago",2,"33,393"
"Central African Republic",2017,"104","Maryland","8","Baltimore",1,"33,393"
"Central African Republic",2017,"104","Maryland","8","Riverdale",7,"33,393"
"Central African Republic",2017,"104","Michigan","10","Grand Rapids",2,"33,393"
"Central African Republic",2017,"104","Michigan","10","Lansing",8,"33,393"
"Central African Republic",2017,"104","Missouri","1","Saint Louis",1,"33,393"
"Central African Republic",2017,"104","New York","3","Syracuse",3,"33,393"
"Central African Republic",2017,"104","North Carolina","14","Durham",6,"33,393"
"Central African Republic",2017,"104","North Carolina","14","Greensboro",8,"33,393"
"Central African Republic",2017,"104","Oregon","1","Portland",1,"33,393"
"Central African Republic",2017,"104","Pennsylvania","1","Erie",1,"33,393"
"Central African Republic",2017,"104","Texas","23","Abilene",3,"33,393"
"Central African Republic",2017,"104","Texas","23","Dallas",20,"33,393"
"Central African Republic",2017,"104","Wisconsin","1","Madison",1,"33,393"
"Chad",2017,"3","New York","1","Utica",1,"33,393"
"Chad",2017,"3","North Carolina","1","Durham",1,"33,393"
"Chad",2017,"3","Oregon","1","Portland",1,"33,393"
"China",2017,"15","Colorado","3","Denver",3,"33,393"
"China",2017,"15","Illinois","1","Chicago",1,"33,393"
"China",2017,"15","New Jersey","3","Jersey City",3,"33,393"
"China",2017,"15","New York","7","Huguenot",1,"33,393"
"China",2017,"15","New York","7","Ithaca",1,"33,393"
"China",2017,"15","New York","7","New York",4,"33,393"
"China",2017,"15","New York","7","Syracuse",1,"33,393"
"China",2017,"15","Washington","1","Spokane",1,"33,393"
"Colombia",2017,"180","Alabama","3","Bessemer",3,"33,393"
"Colombia",2017,"180","Arizona","3","Glendale",3,"33,393"
"Colombia",2017,"180","California","1","Sacramento",1,"33,393"
"Colombia",2017,"180","Colorado","3","Denver",3,"33,393"
"Colombia",2017,"180","Connecticut","2","New Haven",2,"33,393"
"Colombia",2017,"180","Florida","77","Delray Beach",2,"33,393"
"Colombia",2017,"180","Florida","77","Doral",4,"33,393"
"Colombia",2017,"180","Florida","77","Jacksonville",18,"33,393"
"Colombia",2017,"180","Florida","77","Lake Worth",1,"33,393"
"Colombia",2017,"180","Florida","77","Miami",8,"33,393"
"Colombia",2017,"180","Florida","77","Orlando",10,"33,393"
"Colombia",2017,"180","Florida","77","Palm Springs",17,"33,393"
"Colombia",2017,"180","Florida","77","Tampa",17,"33,393"
"Colombia",2017,"180","Georgia","2","Atlanta",2,"33,393"
"Colombia",2017,"180","Illinois","7","Chicago",7,"33,393"
"Colombia",2017,"180","Louisiana","3","New Orleans",3,"33,393"
"Colombia",2017,"180","Massachusetts","2","South Boston",2,"33,393"
"Colombia",2017,"180","Nevada","1","Las Vegas",1,"33,393"
"Colombia",2017,"180","New Jersey","6","Camden",2,"33,393"
"Colombia",2017,"180","New Jersey","6","Newark",4,"33,393"
"Colombia",2017,"180","New York","9","Buffalo",6,"33,393"
"Colombia",2017,"180","New York","9","Ithaca",3,"33,393"
"Colombia",2017,"180","North Carolina","11","Charlotte",2,"33,393"
"Colombia",2017,"180","North Carolina","11","New Bern",9,"33,393"
"Colombia",2017,"180","Ohio","3","Dayton",3,"33,393"
"Colombia",2017,"180","Pennsylvania","5","Pittsburgh",5,"33,393"
"Colombia",2017,"180","Rhode Island","4","Providence",4,"33,393"
"Colombia",2017,"180","Tennessee","22","Knoxville",7,"33,393"
"Colombia",2017,"180","Tennessee","22","Memphis",5,"33,393"
"Colombia",2017,"180","Tennessee","22","Murfreesboro",4,"33,393"
"Colombia",2017,"180","Tennessee","22","Nashville",6,"33,393"
"Colombia",2017,"180","Texas","8","Houston",8,"33,393"
"Colombia",2017,"180","Virginia","7","Charlottesville",1,"33,393"
"Colombia",2017,"180","Virginia","7","Harrisonburg",6,"33,393"
"Colombia",2017,"180","Washington","1","Richland",1,"33,393"
"Congo",2017,"4","Nevada","1","Las Vegas",1,"33,393"
"Congo",2017,"4","New York","2","Buffalo",2,"33,393"
"Congo",2017,"4","Virginia","1","Charlottesville",1,"33,393"
"Cuba",2017,"87","Connecticut","1","New Haven",1,"33,393"
"Cuba",2017,"87","Florida","62","Clearwater",4,"33,393"
"Cuba",2017,"87","Florida","62","Delray Beach",3,"33,393"
"Cuba",2017,"87","Florida","62","Doral",12,"33,393"
"Cuba",2017,"87","Florida","62","Hialeah",9,"33,393"
"Cuba",2017,"87","Florida","62","Homestead",1,"33,393"
"Cuba",2017,"87","Florida","62","Jacksonville",2,"33,393"
"Cuba",2017,"87","Florida","62","Miami",13,"33,393"
"Cuba",2017,"87","Florida","62","Miami Beach",1,"33,393"
"Cuba",2017,"87","Florida","62","Miami Springs",6,"33,393"
"Cuba",2017,"87","Florida","62","Palm Springs",5,"33,393"
"Cuba",2017,"87","Florida","62","Tampa",4,"33,393"
"Cuba",2017,"87","Florida","62","West Palm Beach",2,"33,393"
"Cuba",2017,"87","Maryland","2","Baltimore",2,"33,393"
"Cuba",2017,"87","Massachusetts","1","Worcester",1,"33,393"
"Cuba",2017,"87","Nevada","2","Las Vegas",2,"33,393"
"Cuba",2017,"87","New Jersey","1","Elizabeth",1,"33,393"
"Cuba",2017,"87","New York","2","Buffalo",2,"33,393"
"Cuba",2017,"87","Pennsylvania","9","Lancaster",9,"33,393"
"Cuba",2017,"87","Tennessee","2","Memphis",2,"33,393"
"Cuba",2017,"87","Texas","5","Houston",4,"33,393"
"Cuba",2017,"87","Texas","5","Vernon",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Alabama","19","Mobile",19,"33,393"
"Dem. Rep. Congo",2017,"5,355","Alaska","9","Anchorage",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","Arizona","275","Glendale",30,"33,393"
"Dem. Rep. Congo",2017,"5,355","Arizona","275","Phoenix",176,"33,393"
"Dem. Rep. Congo",2017,"5,355","Arizona","275","Tucson",69,"33,393"
"Dem. Rep. Congo",2017,"5,355","Arkansas","25","Fayetteville",25,"33,393"
"Dem. Rep. Congo",2017,"5,355","California","99","Irvine",10,"33,393"
"Dem. Rep. Congo",2017,"5,355","California","99","Lakeside",12,"33,393"
"Dem. Rep. Congo",2017,"5,355","California","99","Oakland",8,"33,393"
"Dem. Rep. Congo",2017,"5,355","California","99","San Diego",68,"33,393"
"Dem. Rep. Congo",2017,"5,355","California","99","San Jose",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Colorado","109","Aurora",12,"33,393"
"Dem. Rep. Congo",2017,"5,355","Colorado","109","Denver",68,"33,393"
"Dem. Rep. Congo",2017,"5,355","Colorado","109","Fort Morgan",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Colorado","109","Lakewood",28,"33,393"
"Dem. Rep. Congo",2017,"5,355","Connecticut","66","Bridgeport",16,"33,393"
"Dem. Rep. Congo",2017,"5,355","Connecticut","66","Hartford",30,"33,393"
"Dem. Rep. Congo",2017,"5,355","Connecticut","66","New Haven",14,"33,393"
"Dem. Rep. Congo",2017,"5,355","Connecticut","66","Norwich",6,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Clearwater",32,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Delray Beach",4,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Doral",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Jacksonville",48,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Orlando",38,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Tallahassee",59,"33,393"
"Dem. Rep. Congo",2017,"5,355","Florida","268","Tampa",82,"33,393"
"Dem. Rep. Congo",2017,"5,355","Georgia","166","Atlanta",148,"33,393"
"Dem. Rep. Congo",2017,"5,355","Georgia","166","Clarkston",3,"33,393"
"Dem. Rep. Congo",2017,"5,355","Georgia","166","Decatur",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Georgia","166","Gainesville",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Georgia","166","Stone Mountain",13,"33,393"
"Dem. Rep. Congo",2017,"5,355","Idaho","148","Boise",103,"33,393"
"Dem. Rep. Congo",2017,"5,355","Idaho","148","Twin Falls",45,"33,393"
"Dem. Rep. Congo",2017,"5,355","Illinois","160","Aurora",17,"33,393"
"Dem. Rep. Congo",2017,"5,355","Illinois","160","Chicago",60,"33,393"
"Dem. Rep. Congo",2017,"5,355","Illinois","160","Moline",19,"33,393"
"Dem. Rep. Congo",2017,"5,355","Illinois","160","Rock Island",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Illinois","160","Rockford",63,"33,393"
"Dem. Rep. Congo",2017,"5,355","Indiana","82","Fort Wayne",3,"33,393"
"Dem. Rep. Congo",2017,"5,355","Indiana","82","Indianapolis",79,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Altoona",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Cedar Rapids",47,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Des Moines",38,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Iowa City",10,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Johnston",2,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Urbandale",11,"33,393"
"Dem. Rep. Congo",2017,"5,355","Iowa","122","Waterloo",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kansas","86","Kansas City",46,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kansas","86","Lenexa",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kansas","86","Wichita",39,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kentucky","270","Bowling Green",32,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kentucky","270","Lexington",70,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kentucky","270","Louisville",163,"33,393"
"Dem. Rep. Congo",2017,"5,355","Kentucky","270","Russell",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","Maine","32","Portland",32,"33,393"
"Dem. Rep. Congo",2017,"5,355","Maryland","40","Baltimore",25,"33,393"
"Dem. Rep. Congo",2017,"5,355","Maryland","40","Landover",2,"33,393"
"Dem. Rep. Congo",2017,"5,355","Maryland","40","Riverdale",7,"33,393"
"Dem. Rep. Congo",2017,"5,355","Maryland","40","Silver Spring",6,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Boston",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Lowell",18,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Lynn",4,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Northampton",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","South Boston",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Springfield",15,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Westfield",11,"33,393"
"Dem. Rep. Congo",2017,"5,355","Massachusetts","95","Worcester",28,"33,393"
"Dem. Rep. Congo",2017,"5,355","Michigan","263","Ann Arbor",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","Michigan","263","Battle Creek",3,"33,393"
"Dem. Rep. Congo",2017,"5,355","Michigan","263","Grand Rapids",168,"33,393"
"Dem. Rep. Congo",2017,"5,355","Michigan","263","Kalamazoo",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Michigan","263","Lansing",81,"33,393"
"Dem. Rep. Congo",2017,"5,355","Michigan","263","Traverse City",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Minnesota","55","Blaine",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Minnesota","55","Golden Valley",4,"33,393"
"Dem. Rep. Congo",2017,"5,355","Minnesota","55","Inver Grove Heights",6,"33,393"
"Dem. Rep. Congo",2017,"5,355","Minnesota","55","Minneapolis",15,"33,393"
"Dem. Rep. Congo",2017,"5,355","Minnesota","55","Richfield",6,"33,393"
"Dem. Rep. Congo",2017,"5,355","Minnesota","55","Saint Paul",23,"33,393"
"Dem. Rep. Congo",2017,"5,355","Mississippi","1","Jackson",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Missouri","223","Columbia",25,"33,393"
"Dem. Rep. Congo",2017,"5,355","Missouri","223","Kansas City",77,"33,393"
"Dem. Rep. Congo",2017,"5,355","Missouri","223","Saint Louis",88,"33,393"
"Dem. Rep. Congo",2017,"5,355","Missouri","223","Springfield",33,"33,393"
"Dem. Rep. Congo",2017,"5,355","Montana","10","Missoula",10,"33,393"
"Dem. Rep. Congo",2017,"5,355","Nebraska","13","Omaha",13,"33,393"
"Dem. Rep. Congo",2017,"5,355","Nevada","73","Las Vegas",64,"33,393"
"Dem. Rep. Congo",2017,"5,355","Nevada","73","Reno",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","New Hampshire","61","Concord",47,"33,393"
"Dem. Rep. Congo",2017,"5,355","New Hampshire","61","Manchester",11,"33,393"
"Dem. Rep. Congo",2017,"5,355","New Hampshire","61","Nashua",3,"33,393"
"Dem. Rep. Congo",2017,"5,355","New Jersey","14","Elizabeth",7,"33,393"
"Dem. Rep. Congo",2017,"5,355","New Jersey","14","Highland Park",7,"33,393"
"Dem. Rep. Congo",2017,"5,355","New Mexico","44","Albuquerque",44,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Albany",14,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Buffalo",132,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Fayetteville",4,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Poughkeepsie",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Rochester",20,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Syracuse",66,"33,393"
"Dem. Rep. Congo",2017,"5,355","New York","270","Utica",29,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Chapel Hill",4,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Charlotte",34,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Durham",35,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Greensboro",109,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","High Point",28,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","New Bern",19,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Raleigh",44,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Wilmington",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Carolina","291","Winston-Salem",17,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Dakota","54","Bismarck",13,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Dakota","54","Fargo",36,"33,393"
"Dem. Rep. Congo",2017,"5,355","North Dakota","54","Grand Forks",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","Ohio","359","Akron",54,"33,393"
"Dem. Rep. Congo",2017,"5,355","Ohio","359","Cincinnati",43,"33,393"
"Dem. Rep. Congo",2017,"5,355","Ohio","359","Cleveland",85,"33,393"
"Dem. Rep. Congo",2017,"5,355","Ohio","359","Cleveland Heights",40,"33,393"
"Dem. Rep. Congo",2017,"5,355","Ohio","359","Columbus",53,"33,393"
"Dem. Rep. Congo",2017,"5,355","Ohio","359","Dayton",84,"33,393"
"Dem. Rep. Congo",2017,"5,355","Oregon","54","Portland",54,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Allentown",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Erie",36,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Lancaster",95,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Mcsherrystown",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Philadelphia",35,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Pittsburgh",50,"33,393"
"Dem. Rep. Congo",2017,"5,355","Pennsylvania","255","Scranton",33,"33,393"
"Dem. Rep. Congo",2017,"5,355","Rhode Island","34","Providence",34,"33,393"
"Dem. Rep. Congo",2017,"5,355","South Carolina","38","Charleston",24,"33,393"
"Dem. Rep. Congo",2017,"5,355","South Carolina","38","Columbia",9,"33,393"
"Dem. Rep. Congo",2017,"5,355","South Carolina","38","Spartanburg",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","South Dakota","19","Sioux Falls",19,"33,393"
"Dem. Rep. Congo",2017,"5,355","Tennessee","186","Antioch",14,"33,393"
"Dem. Rep. Congo",2017,"5,355","Tennessee","186","Knoxville",28,"33,393"
"Dem. Rep. Congo",2017,"5,355","Tennessee","186","Memphis",36,"33,393"
"Dem. Rep. Congo",2017,"5,355","Tennessee","186","Nashville",108,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Abilene",75,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Amarillo",70,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Austin",56,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Dallas",95,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Fort Worth",112,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Houston",156,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","Midland",2,"33,393"
"Dem. Rep. Congo",2017,"5,355","Texas","573","San Antonio",7,"33,393"
"Dem. Rep. Congo",2017,"5,355","Utah","151","Salt Lake City",147,"33,393"
"Dem. Rep. Congo",2017,"5,355","Utah","151","West Valley City",4,"33,393"
"Dem. Rep. Congo",2017,"5,355","Vermont","44","Burlington",7,"33,393"
"Dem. Rep. Congo",2017,"5,355","Vermont","44","Colchester",36,"33,393"
"Dem. Rep. Congo",2017,"5,355","Vermont","44","South Burlington",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Virginia","96","Charlottesville",12,"33,393"
"Dem. Rep. Congo",2017,"5,355","Virginia","96","Harrisonburg",43,"33,393"
"Dem. Rep. Congo",2017,"5,355","Virginia","96","Newport News",23,"33,393"
"Dem. Rep. Congo",2017,"5,355","Virginia","96","Richmond",12,"33,393"
"Dem. Rep. Congo",2017,"5,355","Virginia","96","Roanoke",6,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Kent",8,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Kirkland",3,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Richland",1,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Seattle",14,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Spokane",16,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Tacoma",2,"33,393"
"Dem. Rep. Congo",2017,"5,355","Washington","46","Vancouver",2,"33,393"
"Dem. Rep. Congo",2017,"5,355","Wisconsin","57","Appleton",5,"33,393"
"Dem. Rep. Congo",2017,"5,355","Wisconsin","57","Madison",13,"33,393"
"Dem. Rep. Congo",2017,"5,355","Wisconsin","57","Milwaukee",20,"33,393"
"Dem. Rep. Congo",2017,"5,355","Wisconsin","57","Oshkosh",14,"33,393"
"Dem. Rep. Congo",2017,"5,355","Wisconsin","57","Spencer",5,"33,393"
"Djibouti",2017,"2","Minnesota","1","Roseville",1,"33,393"
"Djibouti",2017,"2","Rhode Island","1","Providence",1,"33,393"
"Egypt",2017,"4","California","1","Glendale",1,"33,393"
"Egypt",2017,"4","North Carolina","2","Charlotte",2,"33,393"
"Egypt",2017,"4","Texas","1","Austin",1,"33,393"
"El Salvador",2017,"833","Arkansas","13","Dardanelle",2,"33,393"
"El Salvador",2017,"833","Arkansas","13","Fayetteville",10,"33,393"
"El Salvador",2017,"833","Arkansas","13","Russellville",1,"33,393"
"El Salvador",2017,"833","California","178","Anaheim",2,"33,393"
"El Salvador",2017,"833","California","178","Arleta",1,"33,393"
"El Salvador",2017,"833","California","178","Bakersfield",1,"33,393"
"El Salvador",2017,"833","California","178","Bellflower",2,"33,393"
"El Salvador",2017,"833","California","178","Burbank",1,"33,393"
"El Salvador",2017,"833","California","178","Corona",1,"33,393"
"El Salvador",2017,"833","California","178","Garden Grove",1,"33,393"
"El Salvador",2017,"833","California","178","Gardena",1,"33,393"
"El Salvador",2017,"833","California","178","Glendale",13,"33,393"
"El Salvador",2017,"833","California","178","Inglewood",2,"33,393"
"El Salvador",2017,"833","California","178","La Puente",2,"33,393"
"El Salvador",2017,"833","California","178","Lancaster",1,"33,393"
"El Salvador",2017,"833","California","178","Long Beach",3,"33,393"
"El Salvador",2017,"833","California","178","Los Angeles",63,"33,393"
"El Salvador",2017,"833","California","178","Lynwood",4,"33,393"
"El Salvador",2017,"833","California","178","Malibu",2,"33,393"
"El Salvador",2017,"833","California","178","Maywood",5,"33,393"
"El Salvador",2017,"833","California","178","Mission Viejo",1,"33,393"
"El Salvador",2017,"833","California","178","North Hollywood",3,"33,393"
"El Salvador",2017,"833","California","178","Oakland",21,"33,393"
"El Salvador",2017,"833","California","178","Ontario",1,"33,393"
"El Salvador",2017,"833","California","178","Oxnard",5,"33,393"
"El Salvador",2017,"833","California","178","Pacoima",3,"33,393"
"El Salvador",2017,"833","California","178","Pomona",3,"33,393"
"El Salvador",2017,"833","California","178","Riverside",1,"33,393"
"El Salvador",2017,"833","California","178","San Jose",8,"33,393"
"El Salvador",2017,"833","California","178","Santa Ana",6,"33,393"
"El Salvador",2017,"833","California","178","Santa Maria",1,"33,393"
"El Salvador",2017,"833","California","178","South Gate",6,"33,393"
"El Salvador",2017,"833","California","178","Stockton",2,"33,393"
"El Salvador",2017,"833","California","178","Sunland",1,"33,393"
"El Salvador",2017,"833","California","178","Turlock",4,"33,393"
"El Salvador",2017,"833","California","178","Van Nuys",5,"33,393"
"El Salvador",2017,"833","California","178","Winnetka",2,"33,393"
"El Salvador",2017,"833","Colorado","13","Denver",3,"33,393"
"El Salvador",2017,"833","Colorado","13","El Jebel",3,"33,393"
"El Salvador",2017,"833","Colorado","13","Glenwood Springs",2,"33,393"
"El Salvador",2017,"833","Colorado","13","Greeley",2,"33,393"
"El Salvador",2017,"833","Colorado","13","Snowmass",3,"33,393"
"El Salvador",2017,"833","Florida","35","Clearwater",2,"33,393"
"El Salvador",2017,"833","Florida","35","Doral",13,"33,393"
"El Salvador",2017,"833","Florida","35","Homestead",2,"33,393"
"El Salvador",2017,"833","Florida","35","Lake Worth",2,"33,393"
"El Salvador",2017,"833","Florida","35","Miami",6,"33,393"
"El Salvador",2017,"833","Florida","35","Miami Springs",2,"33,393"
"El Salvador",2017,"833","Florida","35","Ocala",2,"33,393"
"El Salvador",2017,"833","Florida","35","Palm Springs",4,"33,393"
"El Salvador",2017,"833","Florida","35","Tallahassee",1,"33,393"
"El Salvador",2017,"833","Florida","35","Tampa",1,"33,393"
"El Salvador",2017,"833","Georgia","42","Atlanta",19,"33,393"
"El Salvador",2017,"833","Georgia","42","Dalton",2,"33,393"
"El Salvador",2017,"833","Georgia","42","Duluth",3,"33,393"
"El Salvador",2017,"833","Georgia","42","Gainesville",1,"33,393"
"El Salvador",2017,"833","Georgia","42","Lawrenceville",2,"33,393"
"El Salvador",2017,"833","Georgia","42","Marietta",3,"33,393"
"El Salvador",2017,"833","Georgia","42","Norcross",10,"33,393"
"El Salvador",2017,"833","Georgia","42","Smyrna",2,"33,393"
"El Salvador",2017,"833","Illinois","7","Chicago",5,"33,393"
"El Salvador",2017,"833","Illinois","7","Elgin",2,"33,393"
"El Salvador",2017,"833","Indiana","4","Huntingburg",2,"33,393"
"El Salvador",2017,"833","Indiana","4","Indianapolis",2,"33,393"
"El Salvador",2017,"833","Iowa","1","Ottumwa",1,"33,393"
"El Salvador",2017,"833","Kansas","3","Shawnee",3,"33,393"
"El Salvador",2017,"833","Kentucky","1","Bowling Green",1,"33,393"
"El Salvador",2017,"833","Louisiana","1","New Orleans",1,"33,393"
"El Salvador",2017,"833","Maryland","117","Baltimore",15,"33,393"
"El Salvador",2017,"833","Maryland","117","College Park",1,"33,393"
"El Salvador",2017,"833","Maryland","117","Hyattsville",25,"33,393"
"El Salvador",2017,"833","Maryland","117","Riverdale",22,"33,393"
"El Salvador",2017,"833","Maryland","117","Rockville",2,"33,393"
"El Salvador",2017,"833","Maryland","117","Silver Spring",52,"33,393"
